ticket_id,customer_id,order_id,ticket_date,issue_type,priority,resolution_time,resolved_flag
T001456,C03719,O037282,2025-09-02 11:57:59,Delivery,Low,13.0,1
T001457,C01378,O043518,2025-05-05 03:31:54,Product Quality,High,2.9,1
T001458,C04066,O053498,2025-01-01 11:33:02,Product Quality,Medium,25.7,0
T001459,C06531,O049844,2025-04-02 22:44:52,Cancellation,Low,12.6,1
T001460,C00842,O051071,2025-01-19 00:19:52,Payment,Low,28.6,1
T001461,C08543,O015305,2025-04-03 16:04:45,Other,Low,14.3,1
T001462,C07585,O052270,2025-02-09 08:01:38,Delivery,Low,21.7,1
T001463,C01366,O009119,2025-02-07 15:30:35,Cancellation,Medium,18.6,1
T001464,C07030,O038006,2025-03-31 17:39:20,Product Quality,Low,21.4,0
T001465,C03733,O015950,2025-09-16 18:09:03,Payment,Medium,4.0,1
T001466,C05657,O045704,2025-12-05 12:18:29,Delivery,Low,14.4,0
T001467,C02177,O021758,2025-04-03 23:56:53,Delivery,Medium,8.7,1
T001468,C07852,O006964,2025-06-06 06:19:03,Payment,Medium,2.9,1
T001469,C01513,O026819,2025-02-24 19:25:48,Delivery,Medium,15.2,1
T001470,C09992,O008967,2025-09-26 09:07:13,Cancellation,Medium,61.8,1
T001471,C00060,O040105,2025-07-09 17:16:15,Return,Low,5.8,1
T001472,C03565,O024648,2025-07-09 05:19:24,Delivery,Low,15.7,0
T001473,C04383,O044765,2025-10-06 16:29:27,Delivery,Low,17.8,1
T001474,C07071,O034397,2025-01-23 12:21:08,Payment,Medium,22.2,1
T001475,C09585,O008201,2025-03-27 10:43:17,Product Quality,Low,23.7,1
T001476,C01476,O006054,2025-07-21 06:53:34,Payment,Medium,11.3,1
T001477,C02771,O024517,2025-07-27 18:56:04,Return,High,13.5,1
T001478,C07194,O009872,2025-04-20 20:25:18,Other,Medium,6.0,1
T001479,C01403,O018764,2025-12-17 23:17:36,Product Quality,Medium,16.9,1
T001480,C02313,O046811,2025-02-16 08:25:37,Payment,Low,22.4,1
T001481,C04831,O049859,2025-12-28 10:53:56,Cancellation,Low,36.2,1
T001482,C05924,O054175,2025-02-10 13:04:29,Payment,Medium,24.8,1
T001483,C04880,O026656,2025-10-22 14:49:36,Delivery,High,34.5,1
T001484,C07996,O034346,2025-02-10 06:04:23,Payment,Medium,34.5,1
T001485,C05864,O048875,2025-04-22 01:00:48,Delivery,High,26.8,1
T001486,C07083,O010042,2025-06-11 06:41:22,Payment,High,17.7,1
T001487,C01290,O045883,2025-04-12 12:23:17,Cancellation,High,22.7,1
T001488,C00486,O033850,2025-06-14 06:08:28,Return,Medium,3.2,1
T001489,C07751,O005729,2025-11-03 20:32:48,Other,Medium,10.0,1
T001490,C08869,O022801,2025-05-15 13:07:24,Delivery,Medium,11.8,1
T001491,C09793,O037742,2025-12-05 12:23:54,Product Quality,Low,2.6,1
T001492,C09749,O023003,2025-06-21 23:34:17,Payment,Medium,24.6,0
T001493,C00478,O018603,2025-01-16 19:39:20,Delivery,High,29.1,1
T001494,C00468,O025919,2025-04-04 21:24:43,Cancellation,Low,27.9,1
T001495,C07914,O024103,2025-09-30 12:36:25,Delivery,Medium,10.2,1
T001496,C05284,O039136,2025-07-11 06:13:57,Product Quality,High,3.4,1
T001497,C06736,O023337,2025-11-06 20:10:47,Return,Medium,18.4,1
T001498,C00895,O006447,2025-05-18 18:02:23,Product Quality,Low,5.2,1
T001499,C08585,O022626,2025-12-06 13:15:53,Cancellation,Low,4.3,1
T001500,C02638,O025691,2025-01-18 11:50:33,Payment,Low,35.2,1
T001501,C00904,O018186,2025-07-17 21:37:00,Delivery,Low,1.7,1
T001502,C00731,O011100,2025-03-10 03:56:14,Delivery,Medium,55.3,1
T001503,C02494,O049078,2025-05-19 03:58:24,Delivery,Low,24.9,1
T001504,C09843,O028162,2025-05-17 23:56:26,Product Quality,High,28.9,1
T001505,C06537,O024802,2025-07-17 02:49:05,Product Quality,Low,21.8,1
T001506,C09519,O054903,2025-08-05 01:45:04,Delivery,Low,9.1,1
T001507,C06632,O038004,2025-02-26 19:10:08,Delivery,Medium,19.3,1
T001508,C05688,O013638,2025-02-24 09:48:44,Return,Medium,11.2,0
T001509,C08432,O029808,2025-02-22 03:58:18,Delivery,High,81.7,1
T001510,C09742,O014745,2025-12-18 00:21:23,Delivery,Medium,9.1,1
T001511,C02707,O016655,2025-05-31 12:15:55,Return,High,10.4,1
T001512,C02593,O016644,2025-08-16 10:26:47,Product Quality,Medium,17.8,1
T001513,C04740,O047992,2025-07-07 02:40:28,Delivery,Medium,13.2,1
T001514,C04255,O040165,2025-09-01 06:59:43,Return,Low,1.8,1
T001515,C04639,O031954,2025-12-02 14:48:30,Delivery,Low,7.3,1
T001516,C06755,O029546,2025-11-05 03:31:05,Other,Medium,10.0,1
T001517,C06661,O033857,2025-07-03 02:20:18,Payment,Medium,16.7,1
T001518,C06863,O009054,2025-12-08 17:20:51,Delivery,Medium,15.4,1
T001519,C02793,O024641,2025-11-02 10:07:03,Product Quality,High,3.1,1
T001520,C04322,O014286,2025-05-04 05:45:45,Product Quality,Low,6.6,1
T001521,C01423,O037603,2025-06-19 16:10:51,Delivery,Low,25.6,1
T001522,C09806,O018409,2025-02-18 14:07:20,Other,Medium,16.6,1
T001523,C03705,O001999,2025-08-25 02:37:08,Cancellation,High,10.2,1
T001524,C09588,O017490,2025-08-30 22:13:35,Payment,Medium,23.8,0
T001525,C09423,O050883,2025-10-05 12:19:52,Cancellation,High,7.7,1
T001526,C06723,O032359,2025-12-17 07:31:47,Delivery,Medium,7.1,1
T001527,C07513,O026451,2025-01-21 15:45:06,Other,High,7.0,1
T001528,C03333,O016036,2025-03-11 22:10:39,Product Quality,Medium,17.9,1
T001529,C06635,O030116,2025-09-26 03:07:45,Product Quality,Low,5.9,1
T001530,C05746,O044141,2025-12-29 04:11:21,Other,Medium,16.4,0
T001531,C08952,O039871,2025-05-14 00:41:37,Product Quality,Low,6.5,1
T001532,C07465,O011250,2025-10-30 02:41:20,Product Quality,Medium,25.5,1
T001533,C00166,O025619,2025-06-30 00:59:07,Delivery,Low,7.2,1
T001534,C02776,O047504,2025-07-24 10:09:39,Delivery,Medium,4.4,1
T001535,C05961,O036277,2025-10-19 20:55:27,Other,Low,3.6,1
T001536,C04014,O024963,2025-05-12 15:00:27,Return,Low,36.3,1
T001537,C09671,O037379,2025-05-10 06:18:47,Product Quality,Medium,8.4,1
T001538,C03760,O031424,2025-03-29 12:46:21,Delivery,Low,2.2,1
T001539,C00232,O052944,2025-02-02 03:33:30,Return,Medium,1.9,1
T001540,C01160,O008308,2025-04-27 12:17:16,Return,Medium,10.5,1
T001541,C09274,O002440,2025-10-16 19:04:46,Product Quality,Low,13.5,1
T001542,C04297,O014485,2025-02-05 18:04:05,Return,Low,10.2,1
T001543,C00399,O027158,2025-06-09 22:45:53,Cancellation,Medium,16.9,1
T001544,C00907,O039590,2025-10-15 00:45:27,Other,Low,14.4,1
T001545,C06741,O019845,2025-09-04 15:04:09,Other,Medium,17.1,1
T001546,C01028,O051267,2025-06-24 23:22:42,Payment,Low,6.1,1
T001547,C00575,O002517,2025-07-02 03:41:32,Payment,Low,11.2,1
T001548,C06874,O002002,2025-04-25 19:26:13,Delivery,High,14.2,1
T001549,C04971,O013933,2025-12-08 08:22:55,Cancellation,Low,4.1,1
T001550,C01633,O049862,2025-12-28 04:09:20,Delivery,High,38.5,1
T001551,C09241,O012457,2025-07-20 20:21:53,Delivery,High,8.1,1
T001552,C08707,O050723,2025-11-20 00:44:48,Cancellation,Low,39.0,1
T001553,C07440,O047418,2025-03-12 17:35:59,Cancellation,Low,5.5,1
T001554,C01131,O012623,2025-03-05 10:55:39,Cancellation,Low,24.5,1
T001555,C00125,O038463,2025-12-27 05:42:59,Delivery,Medium,22.4,1
T001556,C01282,O029307,2025-12-30 20:12:42,Product Quality,Medium,19.4,1
T001557,C09295,O022726,2025-10-19 00:05:29,Delivery,Medium,7.1,1
T001558,C05701,O002799,2025-10-02 18:05:56,Return,Low,18.2,1
T001559,C03577,O048603,2025-10-26 05:59:10,Cancellation,Medium,17.6,1
T001560,C05009,O014951,2025-11-28 11:50:48,Delivery,Medium,26.7,1
T001561,C06294,O006105,2025-07-09 14:45:12,Delivery,Low,42.7,1
T001562,C02636,O033005,2025-08-25 09:33:35,Delivery,Medium,21.5,1
T001563,C06919,O018056,2025-10-26 18:36:50,Product Quality,Medium,13.9,1
T001564,C08238,O013637,2025-01-04 13:25:01,Delivery,Low,10.1,1
T001565,C03064,O029196,2025-02-11 22:06:33,Return,Medium,10.0,1
T001566,C04813,O035567,2025-12-02 07:10:26,Other,Medium,33.9,1
T001567,C07551,O039410,2025-07-22 14:34:10,Delivery,Low,22.7,1
T001568,C05311,O032179,2025-08-25 11:37:43,Return,Low,44.1,1
T001569,C04610,O032949,2025-03-19 23:11:52,Payment,Medium,12.6,1
T001570,C00215,O047092,2025-12-08 06:26:14,Product Quality,Medium,20.6,1
T001571,C00431,O050868,2025-01-30 04:11:05,Product Quality,High,18.9,1
T001572,C04822,O027018,2025-03-14 03:41:34,Delivery,High,8.0,1
T001573,C03085,O020981,2025-12-22 08:20:40,Product Quality,Medium,17.7,1
T001574,C03277,O016058,2025-09-14 08:09:49,Payment,Low,1.9,1
T001575,C04774,O001239,2025-10-02 17:33:04,Delivery,Medium,3.7,1
T001576,C04165,O043335,2025-02-14 16:45:18,Return,Low,20.7,1
T001577,C09443,O001051,2025-04-26 22:12:41,Delivery,Medium,19.3,1
T001578,C09321,O049249,2025-08-06 14:46:00,Payment,High,19.6,1
T001579,C01269,O032791,2025-11-17 23:53:53,Product Quality,High,0.6,1
T001580,C03966,O035719,2025-02-06 08:43:44,Delivery,Medium,4.4,1
T001581,C04235,O025972,2025-10-16 12:02:45,Delivery,Medium,21.9,0
T001582,C00895,O044841,2025-11-10 17:53:02,Product Quality,Medium,6.4,1
T001583,C05610,O052656,2025-11-19 18:30:25,Payment,Medium,10.1,1
T001584,C01670,O008505,2025-10-21 18:45:31,Product Quality,Medium,10.7,1
T001585,C09382,O037138,2025-05-03 18:56:20,Return,Medium,9.3,1
T001586,C04463,O028991,2025-07-13 13:57:26,Delivery,Medium,10.2,1
T001587,C09047,O051915,2025-09-19 19:37:24,Delivery,Medium,14.3,1
T001588,C07583,O024679,2025-06-24 16:40:19,Cancellation,Medium,13.4,1
T001589,C06978,O046652,2025-04-04 23:39:55,Cancellation,Medium,7.4,1
T001590,C05561,O038182,2025-02-23 11:27:40,Product Quality,Low,22.2,1
T001591,C01866,O028658,2025-05-30 10:54:53,Delivery,Medium,29.6,1
T001592,C00587,O016349,2025-04-14 07:34:32,Product Quality,Low,20.7,1
T001593,C01919,O035480,2025-03-25 13:22:59,Product Quality,Low,7.8,1
T001594,C03191,O023193,2025-04-22 21:35:59,Payment,Low,18.7,1
T001595,C05505,O033351,2025-02-14 09:16:45,Product Quality,Medium,6.6,1
T001596,C04576,O052005,2025-01-27 23:10:18,Delivery,Medium,11.4,1
T001597,C03060,O037687,2025-06-15 01:11:05,Return,Medium,4.0,1
T001598,C05271,O022771,2025-12-06 19:18:59,Cancellation,Medium,28.2,1
T001599,C00847,O028485,2025-07-12 22:27:54,Return,High,29.2,1
T001600,C01109,O032967,2025-09-07 10:14:51,Delivery,Low,3.6,1
T001601,C02910,O032692,2025-04-09 01:11:43,Return,High,10.0,1
T001602,C04525,O042532,2025-08-22 03:47:40,Delivery,Medium,21.6,1
T001603,C01355,O040314,2025-06-05 08:50:19,Product Quality,High,3.3,1
T001604,C02718,O045181,2025-08-13 20:26:35,Delivery,High,19.2,1
T001605,C02362,O012658,2025-01-28 06:13:38,Payment,Medium,17.0,1
T001606,C00327,O023703,2025-12-25 18:28:58,Delivery,Low,13.7,1
T001607,C08135,O006471,2025-02-02 04:09:40,Delivery,Low,38.7,1
T001608,C06212,O039133,2025-11-08 09:32:55,Return,Medium,8.9,1
T001609,C06910,O052871,2025-08-05 11:42:57,Delivery,Low,8.5,1
T001610,C06427,O030609,2025-08-09 04:07:57,Delivery,Low,0.6,1
T001611,C00492,O032833,2025-07-20 20:49:12,Product Quality,Medium,17.1,1
T001612,C05373,O023409,2025-04-14 14:51:24,Payment,Medium,7.8,1
T001613,C02824,O047421,2025-06-26 08:29:33,Payment,High,3.3,1
T001614,C09510,O038151,2025-03-11 14:25:37,Delivery,Medium,0.9,1
T001615,C06289,O039359,2025-03-14 14:59:11,Payment,Medium,14.3,1
T001616,C01724,O045947,2025-10-13 11:38:49,Product Quality,Low,10.4,1
T001617,C05542,O041694,2025-09-10 07:51:36,Payment,Low,22.2,1
T001618,C02456,O024665,2025-04-05 16:04:42,Return,Medium,12.2,1
T001619,C00835,O020976,2025-01-06 20:39:01,Product Quality,Medium,21.4,1
T001620,C02218,O029509,2025-07-28 19:09:09,Product Quality,Low,8.9,1
T001621,C04815,O002279,2025-10-25 23:05:52,Delivery,Medium,27.4,1
T001622,C08064,O017112,2025-06-16 06:14:37,Other,Low,12.8,1
T001623,C05628,O012670,2025-03-27 10:57:38,Other,Low,10.0,1
T001624,C05452,O039594,2025-04-23 08:47:31,Cancellation,Medium,16.8,0
T001625,C03993,O028968,2025-08-30 17:45:19,Product Quality,Medium,0.7,1
T001626,C02266,O005520,2025-09-14 16:43:08,Delivery,High,32.0,1
T001627,C06766,O005716,2025-04-09 10:17:23,Cancellation,Low,36.9,1
T001628,C09680,O006825,2025-06-29 13:23:05,Delivery,Low,4.8,1
T001629,C01071,O022140,2025-09-16 13:49:44,Return,High,14.5,1
T001630,C09908,O052589,2025-11-10 21:56:03,Delivery,High,16.1,1
T001631,C00118,O011719,2025-06-12 04:52:26,Delivery,High,5.4,1
T001632,C04271,O043353,2025-09-16 06:48:55,Return,Low,5.6,1
T001633,C09805,O040230,2025-04-20 07:45:24,Return,Medium,6.0,1
T001634,C06644,O013222,2025-11-08 09:24:43,Other,Low,5.9,1
T001635,C02308,O054240,2025-05-24 08:08:04,Payment,Medium,19.4,1
T001636,C04684,O002609,2025-11-25 21:20:49,Delivery,Medium,7.5,1
T001637,C05607,O027921,2025-04-18 19:33:15,Cancellation,Low,6.5,1
T001638,C09625,O000122,2025-05-16 13:30:53,Return,Medium,7.2,1
T001639,C02501,O007514,2025-02-13 16:08:26,Product Quality,High,18.1,1
T001640,C03600,O046649,2025-12-30 19:17:33,Other,Low,33.7,1
T001641,C08993,O051358,2025-09-06 00:11:52,Cancellation,High,18.9,1
T001642,C01961,O003224,2025-04-08 09:39:13,Delivery,High,12.5,1
T001643,C03858,O015461,2025-05-14 17:20:14,Return,Medium,4.3,1
T001644,C05320,O054412,2025-06-26 06:05:41,Delivery,Low,42.5,1
T001645,C05249,O028340,2025-05-06 16:37:05,Return,Low,30.3,1
T001646,C05008,O033376,2025-02-16 22:17:17,Product Quality,Medium,17.0,1
T001647,C02746,O024183,2025-03-05 09:39:35,Delivery,Low,27.0,1
T001648,C08189,O049504,2025-07-26 16:50:08,Delivery,Low,34.2,1
T001649,C02882,O051689,2025-10-31 03:22:41,Product Quality,Medium,27.6,1
T001650,C08671,O029295,2025-08-19 04:33:15,Product Quality,Low,27.9,1
T001651,C03114,O049111,2025-10-06 10:13:35,Delivery,Medium,26.5,1
T001652,C00705,O008672,2025-03-19 08:51:26,Product Quality,Low,9.6,1
T001653,C03576,O036643,2025-11-08 15:21:42,Return,Medium,56.9,1
T001654,C03833,O022014,2025-02-23 10:52:23,Delivery,Low,15.3,1
T001655,C03124,O034736,2025-08-17 02:58:01,Return,High,19.2,1
T001656,C09092,O051498,2025-12-20 16:52:55,Payment,High,7.5,1
T001657,C01435,O040345,2025-03-16 23:31:55,Product Quality,Medium,3.9,1
T001658,C08532,O036292,2025-04-02 06:43:23,Payment,Low,14.1,1
T001659,C05223,O045773,2025-05-29 05:46:16,Delivery,Low,17.5,1
T001660,C03649,O006182,2025-09-22 08:13:43,Cancellation,Medium,29.6,1
T001661,C07848,O025313,2025-11-30 20:33:52,Delivery,Low,2.7,1
T001662,C05141,O043739,2025-04-04 14:27:00,Cancellation,Low,6.0,1
T001663,C04680,O043464,2025-11-26 16:09:11,Cancellation,High,25.2,1
T001664,C00419,O013676,2025-11-21 15:07:26,Cancellation,Low,10.1,1
T001665,C01251,O039510,2025-01-18 09:46:39,Delivery,Low,24.7,1
T001666,C08689,O010211,2025-11-20 20:26:14,Payment,Low,26.7,1
T001667,C09416,O036129,2025-06-15 10:21:25,Cancellation,Low,18.8,1
T001668,C04278,O009896,2025-03-12 01:30:22,Other,High,8.0,1
T001669,C00144,O035125,2025-12-21 04:44:53,Delivery,High,11.6,1
T001670,C06561,O017452,2025-06-09 09:28:46,Other,High,21.0,1
T001671,C09636,O036939,2025-02-06 08:22:09,Delivery,Medium,21.5,1
T001672,C09150,O006175,2025-10-16 06:26:32,Product Quality,Medium,3.6,1
T001673,C05160,O013273,2025-12-18 09:07:50,Cancellation,Medium,14.3,1
T001674,C06418,O045205,2025-02-13 08:06:16,Payment,High,5.0,1
T001675,C00705,O021384,2025-01-20 03:02:23,Delivery,High,10.1,1
T001676,C00701,O037077,2025-11-06 11:29:27,Delivery,Low,5.9,0
T001677,C05873,O008944,2025-08-27 08:23:22,Cancellation,Medium,2.7,1
T001678,C09765,O020124,2025-08-07 13:34:49,Return,High,7.4,1
T001679,C06236,O008478,2025-01-22 13:16:33,Return,Medium,21.8,1
T001680,C05602,O021068,2025-10-17 22:08:09,Payment,High,24.6,1
T001681,C05665,O014138,2025-12-25 17:04:49,Delivery,Medium,26.1,1
T001682,C06507,O053487,2025-11-25 20:24:27,Return,Medium,14.3,1
T001683,C04845,O017561,2025-07-27 13:30:56,Return,Medium,2.6,1
T001684,C03546,O032374,2025-11-29 22:00:32,Payment,Medium,6.8,1
T001685,C02335,O050588,2025-12-10 23:46:59,Delivery,Medium,5.7,1
T001686,C05142,O052551,2025-11-29 07:19:17,Product Quality,Low,11.8,1
T001687,C03552,O033254,2025-01-21 03:17:25,Payment,Medium,14.8,1
T001688,C07478,O010128,2025-05-20 18:38:47,Cancellation,Medium,9.2,1
T001689,C06665,O026365,2025-05-22 17:59:32,Delivery,Medium,11.8,1
T001690,C08624,O005598,2025-04-10 03:51:49,Payment,Medium,15.5,1
T001691,C03356,O043064,2025-09-02 21:15:15,Delivery,High,9.8,1
T001692,C09394,O025687,2025-10-24 06:28:20,Cancellation,Medium,17.7,1
T001693,C09760,O010439,2025-09-23 14:08:20,Payment,High,4.3,1
T001694,C00416,O036701,2025-03-08 20:23:57,Payment,Low,55.7,1
T001695,C03743,O037451,2025-04-03 22:31:43,Delivery,Medium,23.9,1
T001696,C02230,O046157,2025-06-13 00:55:37,Return,Medium,42.6,1
T001697,C06490,O019029,2025-11-05 22:51:07,Delivery,Low,11.0,1
T001698,C01836,O010500,2025-10-16 08:52:28,Return,Low,22.8,1
T001699,C09507,O043514,2025-02-01 02:15:39,Payment,Low,9.8,1
T001700,C01878,O045870,2025-07-10 23:00:23,Return,Low,16.7,1
T001701,C07353,O007465,2025-09-08 19:32:03,Cancellation,Medium,3.8,1
T001702,C07038,O007635,2025-02-07 05:59:05,Cancellation,Low,12.0,1
T001703,C09492,O020198,2025-05-10 03:07:00,Product Quality,Low,14.4,1
T001704,C01373,O051491,2025-01-11 23:26:02,Other,Medium,8.1,1
T001705,C05285,O031415,2025-08-05 22:32:12,Delivery,Low,3.9,1
T001706,C01017,O014857,2025-02-18 19:06:43,Cancellation,High,18.0,1
T001707,C01232,O005400,2025-02-09 02:11:59,Return,Medium,10.1,1
T001708,C09149,O007542,2025-09-20 18:00:08,Product Quality,Medium,15.4,1
T001709,C03222,O042712,2025-05-10 20:10:11,Delivery,High,6.7,1
T001710,C06806,O003043,2025-04-02 10:10:14,Delivery,Medium,19.8,1
T001711,C04759,O041206,2025-02-09 16:08:16,Delivery,High,23.9,1
T001712,C05340,O015778,2025-09-23 15:11:18,Return,Low,26.7,1
T001713,C06674,O021893,2025-09-13 06:34:36,Product Quality,Medium,23.4,1
T001714,C09412,O048604,2025-12-19 08:07:04,Delivery,Low,4.8,1
T001715,C01715,O036617,2025-01-03 23:14:31,Cancellation,Low,10.7,1
T001716,C06526,O021841,2025-01-30 07:16:51,Product Quality,Low,3.8,1
T001717,C03494,O042433,2025-10-30 18:40:30,Return,Low,8.3,0
T001718,C00468,O013494,2025-05-18 09:09:23,Delivery,Medium,10.9,1
T001719,C01238,O017665,2025-04-05 00:18:51,Delivery,Medium,17.7,1
T001720,C04264,O012285,2025-12-08 16:29:31,Product Quality,Low,11.0,1
T001721,C04187,O037601,2025-02-25 06:43:48,Other,Medium,11.5,1
T001722,C04500,O050786,2025-03-21 13:38:57,Cancellation,High,17.6,1
T001723,C05440,O022086,2025-08-16 20:46:15,Cancellation,Low,13.1,0
T001724,C00310,O037667,2025-10-23 14:55:28,Other,Low,10.0,1
T001725,C01607,O015552,2025-08-02 15:20:41,Product Quality,Medium,5.2,1
T001726,C05082,O031539,2025-01-12 17:03:07,Other,Low,10.9,0
T001727,C00570,O046098,2025-06-07 19:47:02,Delivery,High,39.1,1
T001728,C05319,O045672,2025-12-13 03:46:32,Payment,Medium,14.5,1
T001729,C02343,O026837,2025-04-30 15:55:59,Delivery,High,36.1,1
T001730,C03034,O046990,2025-06-16 15:14:56,Delivery,Low,14.4,1
T001731,C05345,O010467,2025-07-18 16:21:45,Payment,Medium,24.5,1
T001732,C04302,O039100,2025-08-23 21:44:15,Product Quality,High,7.9,1
T001733,C09332,O042462,2025-02-11 21:42:48,Product Quality,Medium,24.2,1
T001734,C03957,O037259,2025-06-23 17:09:36,Cancellation,Low,13.0,1
T001735,C01269,O008268,2025-04-28 18:40:46,Payment,Low,7.4,1
T001736,C04675,O003509,2025-03-08 11:37:43,Product Quality,Medium,29.8,0
T001737,C03295,O008690,2025-10-20 14:19:04,Return,Medium,12.5,1
T001738,C03077,O029154,2025-01-28 18:57:17,Cancellation,Medium,7.0,1
T001739,C00951,O049397,2025-05-10 11:51:56,Delivery,Medium,10.4,1
T001740,C09937,O016490,2025-11-27 21:35:27,Other,Low,22.0,1
T001741,C06774,O040025,2025-05-18 20:12:45,Product Quality,Low,7.8,1
T001742,C07073,O033224,2025-11-14 03:21:22,Return,Medium,1.2,0
T001743,C05682,O045753,2025-08-04 09:31:59,Cancellation,Medium,42.9,1
T001744,C01278,O036545,2025-03-21 16:31:45,Delivery,Low,5.3,1
T001745,C01024,O043095,2025-12-08 03:32:45,Return,High,6.7,1
T001746,C03332,O048782,2025-07-29 16:48:12,Delivery,High,9.7,1
T001747,C01395,O002174,2025-05-22 23:19:09,Other,Medium,30.4,1
T001748,C04769,O025425,2025-07-25 07:54:45,Product Quality,Medium,20.9,1
T001749,C07740,O041007,2025-05-17 01:07:12,Cancellation,Low,22.0,0
T001750,C05695,O039162,2025-04-05 01:58:56,Delivery,Medium,26.7,1
T001751,C07218,O050522,2025-01-10 12:12:50,Delivery,Medium,10.3,1
T001752,C03482,O034610,2025-02-28 23:26:46,Delivery,Medium,14.8,1
T001753,C08399,O031870,2025-03-15 11:30:54,Delivery,Medium,16.5,1
T001754,C07140,O053221,2025-06-03 03:26:17,Delivery,Low,5.9,1
T001755,C03993,O031092,2025-11-06 04:09:35,Other,Low,2.3,1
T001756,C07174,O012675,2025-06-27 20:14:07,Return,Low,10.8,1
T001757,C09688,O053158,2025-07-28 20:39:00,Payment,Medium,12.7,0
T001758,C06364,O022790,2025-09-27 11:44:15,Product Quality,High,13.6,1
T001759,C07843,O048430,2025-07-16 14:40:38,Cancellation,Medium,3.1,1
T001760,C09614,O047108,2025-12-27 04:45:10,Delivery,Low,25.2,1
T001761,C06581,O006709,2025-11-26 10:50:36,Delivery,High,10.2,1
T001762,C03228,O016271,2025-04-23 13:08:29,Delivery,Low,11.4,1
T001763,C06894,O022668,2025-10-19 04:37:54,Product Quality,Medium,23.3,0
T001764,C08803,O009256,2025-02-26 11:09:20,Other,Medium,17.0,1
T001765,C00199,O021353,2025-06-10 03:05:16,Product Quality,Medium,8.4,1
T001766,C02409,O042880,2025-12-11 14:34:07,Other,Medium,21.1,1
T001767,C07284,O051238,2025-08-09 00:21:17,Product Quality,Medium,6.4,1
T001768,C03373,O000543,2025-11-01 14:54:35,Delivery,Medium,10.2,1
T001769,C09437,O033489,2025-05-28 06:08:08,Payment,High,40.6,1
T001770,C06816,O016599,2025-02-18 10:24:32,Product Quality,Medium,16.0,1
T001771,C01612,O023881,2025-10-19 05:32:04,Delivery,Medium,13.1,1
T001772,C01781,O019377,2025-11-17 02:16:15,Other,Medium,21.7,1
T001773,C08225,O014040,2025-01-14 10:51:23,Payment,Low,17.0,1
T001774,C07997,O024757,2025-10-16 02:06:22,Cancellation,Medium,10.8,1
T001775,C04621,O035007,2025-12-18 17:04:29,Other,Low,9.0,1
T001776,C00904,O008236,2025-11-14 03:39:52,Payment,Medium,29.7,1
T001777,C05868,O023548,2025-10-20 22:36:30,Product Quality,Medium,15.2,1
T001778,C06139,O049472,2025-03-20 13:47:00,Other,Low,8.7,1
T001779,C08234,O034367,2025-08-21 22:51:39,Delivery,Medium,5.5,1
T001780,C05421,O025773,2025-05-18 05:15:44,Payment,Medium,44.6,1
T001781,C03600,O020383,2025-12-08 07:34:12,Product Quality,Medium,10.5,1
T001782,C01721,O035396,2025-09-16 15:53:59,Delivery,Low,11.4,0
T001783,C03262,O052361,2025-12-01 02:25:11,Other,Medium,9.5,1
T001784,C06994,O008698,2025-08-28 10:50:24,Product Quality,Medium,26.9,1
T001785,C01508,O004350,2025-06-16 06:22:18,Delivery,Medium,18.0,1
T001786,C01711,O019872,2025-11-04 20:54:20,Product Quality,Medium,22.4,1
