order_id,customer_id,order_date,order_status,payment_method,discount,shipping_fee,total_revenue,total_profit
O009009,C09592,2025-04-04 06:01:47,Completed,Wallet,0.0,0.0,5127.35,2609.29
O009010,C00122,2025-11-30 15:03:05,Completed,Debit Card,0.0,119.96,5357.83,3110.5
O009011,C05338,2025-07-05 18:14:57,Completed,Credit Card,100.0,0.0,813.58,44.21
O009012,C06319,2025-02-20 03:21:12,Completed,Debit Card,150.0,82.07,9412.94,4451.23
O009013,C08931,2025-11-07 19:21:40,Completed,Credit Card,50.0,0.0,4377.23,1530.16
O009014,C06775,2025-09-28 02:59:14,Completed,Credit Card,200.0,0.0,5324.65,2092.14
O009015,C08084,2025-03-16 05:33:19,Completed,Net Banking,0.0,0.0,1432.04,933.93
O009016,C07681,2025-11-17 15:09:31,Completed,UPI,0.0,0.0,4627.66,2033.0
O009017,C02120,2025-04-18 00:35:07,Completed,Net Banking,0.0,66.31,5545.93,2441.78
O009018,C06991,2025-07-20 02:43:12,Completed,UPI,200.0,104.41,452.83,83.66
O009019,C06362,2025-07-14 10:03:45,Completed,Credit Card,150.0,0.0,592.1,114.24
O009020,C02423,2025-08-31 20:08:12,Cancelled,Debit Card,100.0,91.63,0.0,-77.09
O009021,C01274,2025-05-25 10:01:06,Completed,Credit Card,100.0,0.0,7661.61,4180.54
O009022,C07500,2025-06-06 16:21:27,Cancelled,Wallet,0.0,110.78,5027.56,2538.59
O009023,C09707,2025-12-07 22:20:41,Completed,Wallet,300.0,0.0,0.0,-300.0
O009024,C07370,2025-09-30 16:39:14,Completed,Wallet,0.0,0.0,11298.19,5791.16
O009025,C07478,2025-12-06 06:12:07,Completed,Credit Card,150.0,0.0,3327.76,1530.35
O009026,C01653,2025-07-10 20:21:22,Completed,Wallet,100.0,0.0,6073.8,2977.78
O009027,C02454,2025-03-21 18:26:31,Completed,Credit Card,300.0,81.72,4150.55,1964.39
O009028,C05837,2025-02-15 19:07:16,Completed,Net Banking,200.0,36.1,14470.02,7547.29
O009029,C00307,2025-02-25 16:27:41,Cancelled,UPI,200.0,0.0,2785.73,1038.43
O009030,C06662,2025-07-23 01:47:03,Completed,COD,300.0,0.0,1160.5,413.74
O009031,C01435,2025-03-18 07:00:38,Completed,Debit Card,0.0,39.37,39.37,9.84
O009032,C04119,2025-07-05 11:55:01,Cancelled,Wallet,0.0,38.07,38.07,9.52
O009033,C03183,2025-03-06 05:38:09,Completed,Wallet,150.0,0.0,0.0,-150.0
O009034,C01058,2025-03-13 01:06:20,Completed,Net Banking,0.0,0.0,0.0,0.0
O009035,C05764,2025-04-21 04:58:48,Completed,Credit Card,100.0,0.0,2038.55,1116.95
O009036,C03588,2025-12-04 02:51:02,Completed,COD,50.0,0.0,4306.98,2153.35
O009037,C00429,2025-03-03 15:11:20,Completed,Wallet,150.0,87.68,6060.17,2575.25
O009038,C04432,2025-03-13 09:45:57,Completed,Credit Card,500.0,0.0,316.07,-189.02
O009039,C05878,2025-07-01 06:06:32,Completed,UPI,150.0,0.0,17980.99,8286.69
O009040,C01293,2025-05-01 13:07:58,Completed,UPI,50.0,0.0,3100.97,1687.2
O009041,C05829,2025-01-06 10:34:34,Completed,UPI,200.0,0.0,5281.22,2806.06
O009042,C03000,2025-06-10 08:16:33,Completed,UPI,300.0,0.0,3682.18,2057.34
O009043,C02578,2025-05-11 18:11:31,Cancelled,Credit Card,300.0,50.04,0.0,-287.49
O009044,C07924,2025-02-06 13:59:15,Completed,Debit Card,150.0,114.06,3070.25,1989.48
O009045,C04667,2025-06-25 14:58:48,Completed,COD,100.0,0.0,2926.5,1411.62
O009046,C03757,2025-01-10 18:04:00,Completed,Credit Card,150.0,0.0,18814.42,9374.8
O009047,C08104,2025-05-19 13:16:23,Completed,UPI,100.0,0.0,145.38,-137.02
O009048,C09089,2025-01-23 05:20:27,Completed,Debit Card,100.0,0.0,5117.81,2255.77
O009049,C03134,2025-12-19 01:25:17,Completed,Credit Card,0.0,52.54,52.54,13.14
O009050,C00492,2025-07-30 10:44:56,Completed,UPI,100.0,0.0,3041.02,913.6
O009051,C05384,2025-12-22 07:31:26,Completed,Credit Card,0.0,0.0,780.52,392.3
O009052,C07142,2025-07-04 23:07:57,Completed,UPI,300.0,0.0,2115.64,976.68
O009053,C05854,2025-02-15 01:03:04,Completed,Credit Card,100.0,0.0,0.0,-100.0
O009054,C06863,2025-03-09 10:10:29,Completed,Wallet,150.0,62.4,1418.06,428.37
O009055,C06451,2025-10-09 06:43:12,Completed,Debit Card,100.0,0.0,788.87,247.18
O009056,C09553,2025-04-08 02:52:21,Completed,UPI,0.0,0.0,470.5,273.36
O009057,C08645,2025-04-24 10:20:15,Completed,COD,200.0,0.0,11993.61,7063.08
O009058,C01307,2025-04-22 19:22:39,Completed,Debit Card,100.0,0.0,2057.32,1154.11
O009059,C04515,2025-09-14 02:05:12,Completed,Credit Card,0.0,0.0,2576.07,1410.94
O009060,C04534,2025-10-17 05:26:50,Completed,UPI,0.0,0.0,6077.11,2888.09
O009061,C04551,2025-07-16 20:52:30,Completed,Credit Card,0.0,0.0,13558.73,7828.31
O009062,C09295,2025-01-13 13:15:12,Completed,COD,100.0,0.0,0.0,-100.0
O009063,C03249,2025-04-18 00:15:39,Completed,UPI,150.0,0.0,5079.24,2900.17
O009064,C06126,2025-08-08 18:37:37,Completed,COD,500.0,0.0,1456.0,420.87
O009065,C08950,2025-01-21 01:32:14,Completed,Wallet,0.0,0.0,7102.89,3164.64
O009066,C00494,2025-06-29 03:17:15,Completed,Credit Card,100.0,0.0,11128.45,5524.23
O009067,C08766,2025-02-15 15:36:22,Completed,Credit Card,50.0,0.0,13623.19,5932.95
O009068,C07631,2025-09-20 18:37:37,Completed,UPI,300.0,78.21,432.5,11.88
O009069,C02065,2025-01-23 05:47:23,Completed,Credit Card,150.0,62.97,2971.29,1534.49
O009070,C03233,2025-11-14 04:13:20,Completed,Credit Card,100.0,0.0,2050.94,492.78
O009071,C03089,2025-04-26 01:40:59,Completed,Wallet,150.0,0.0,9923.36,4957.84
O009072,C02198,2025-04-30 01:30:16,Completed,Wallet,50.0,0.0,1367.52,505.28
O009073,C06371,2025-03-22 10:05:02,Completed,Credit Card,50.0,0.0,5149.75,2818.63
O009074,C09824,2025-11-17 19:10:47,Completed,UPI,300.0,100.55,1509.46,562.37
O009075,C01652,2025-06-25 05:25:18,Cancelled,UPI,150.0,0.0,1658.89,562.67
O009076,C02303,2025-09-15 09:15:08,Completed,Net Banking,200.0,0.0,0.0,-200.0
O009077,C02878,2025-05-13 15:36:03,Completed,Net Banking,100.0,0.0,6459.43,2897.37
O009078,C09367,2025-04-27 22:58:21,Cancelled,COD,0.0,0.0,11361.23,6270.08
O009079,C06240,2025-04-11 15:59:15,Completed,Net Banking,100.0,42.27,8044.17,4460.76
O009080,C02114,2025-02-21 10:42:14,Completed,UPI,0.0,0.0,3168.48,1846.54
O009081,C08012,2025-05-23 19:03:30,Completed,Credit Card,100.0,0.0,5326.87,2491.89
O009082,C09214,2025-12-01 20:38:33,Completed,UPI,50.0,48.68,18411.45,10226.5
O009083,C04017,2025-02-27 21:25:08,Completed,Wallet,50.0,93.26,1757.95,778.42
O009084,C01718,2025-02-07 19:56:06,Completed,Credit Card,50.0,0.0,1587.34,670.46
O009085,C03083,2025-08-30 05:34:54,Cancelled,UPI,50.0,0.0,4655.26,2851.59
O009086,C02156,2025-03-31 18:52:19,Completed,Credit Card,150.0,96.04,5210.12,2630.77
O009087,C02002,2025-06-05 03:20:56,Completed,Credit Card,150.0,0.0,0.0,-150.0
O009088,C01697,2025-08-18 15:24:15,Completed,Debit Card,300.0,0.0,2681.1,1300.08
O009089,C08743,2025-02-17 16:44:41,Completed,Credit Card,100.0,0.0,9362.82,5237.47
O009090,C00852,2025-02-25 09:01:32,Completed,Credit Card,150.0,0.0,2581.0,1363.33
O009091,C04119,2025-12-24 14:29:10,Completed,Credit Card,100.0,0.0,823.91,348.36
O009092,C00147,2025-11-30 14:37:03,Completed,Net Banking,0.0,0.0,5840.67,2693.26
O009093,C02910,2025-07-27 02:22:03,Completed,Net Banking,0.0,0.0,4496.47,2406.16
O009094,C07055,2025-08-27 13:09:38,Completed,Net Banking,0.0,0.0,2838.21,1620.71
O009095,C02016,2025-10-05 06:37:59,Cancelled,UPI,50.0,34.85,1296.7,788.14
O009096,C09987,2025-12-15 13:05:45,Completed,UPI,300.0,0.0,7778.78,4010.56
O009097,C00471,2025-12-30 19:46:09,Completed,UPI,50.0,0.0,10437.2,6223.85
O009098,C01351,2025-09-10 09:57:25,Completed,UPI,0.0,0.0,2736.85,1409.87
O009099,C07843,2025-07-12 03:00:51,Completed,Debit Card,0.0,56.36,17972.52,10726.04
O009100,C09759,2025-02-16 19:18:12,Completed,UPI,150.0,0.0,778.31,302.76
O009101,C09532,2025-09-01 05:43:53,Completed,Credit Card,0.0,0.0,652.24,346.67
O009102,C07954,2025-07-02 05:02:37,Cancelled,Credit Card,0.0,0.0,295.21,91.09
O009103,C09727,2025-01-08 09:05:32,Completed,UPI,300.0,0.0,0.0,-310.73
O009104,C08394,2025-07-27 09:34:59,Completed,UPI,0.0,58.35,4351.57,2446.43
O009105,C00564,2025-02-25 09:00:25,Completed,UPI,0.0,92.97,2504.3,1254.97
O009106,C08443,2025-07-26 04:25:21,Completed,Credit Card,150.0,0.0,2392.34,1173.19
O009107,C04827,2025-01-28 03:21:05,Completed,UPI,0.0,0.0,6675.73,3791.61
O009108,C04555,2025-05-06 06:19:36,Completed,Credit Card,0.0,0.0,2308.41,1409.43
O009109,C00026,2025-05-14 12:51:10,Cancelled,UPI,50.0,115.06,5500.48,3074.46
O009110,C06185,2025-11-25 12:47:31,Completed,Debit Card,300.0,0.0,3828.51,1854.02
O009111,C06699,2025-04-06 15:53:34,Completed,Net Banking,50.0,0.0,741.23,328.3
O009112,C07876,2025-05-20 23:08:51,Completed,UPI,100.0,117.08,904.31,428.28
O009113,C03237,2025-08-16 10:34:08,Completed,Debit Card,500.0,95.54,3571.89,1376.08
O009114,C01273,2025-07-26 16:07:21,Completed,UPI,200.0,50.78,7179.02,3387.08
O009115,C04385,2025-05-05 06:55:24,Completed,UPI,300.0,45.39,1560.72,330.12
O009116,C03598,2025-09-22 11:57:41,Completed,UPI,300.0,0.0,6033.44,2664.8
O009117,C07516,2025-02-17 09:38:32,Completed,Wallet,200.0,0.0,894.44,412.22
O009118,C02279,2025-06-01 19:52:07,Completed,UPI,0.0,0.0,5753.51,2446.09
O009119,C01366,2025-05-03 01:08:41,Completed,UPI,300.0,0.0,2479.51,1116.09
O009120,C04389,2025-01-23 22:00:13,Completed,Credit Card,50.0,0.0,2855.78,1244.9
O009121,C06262,2025-06-19 15:29:12,Completed,COD,500.0,113.84,443.66,-150.6
O009122,C02786,2025-03-18 13:53:30,Completed,Credit Card,50.0,0.0,773.81,231.57
O009123,C01132,2025-02-24 14:20:16,Completed,Credit Card,150.0,57.56,7309.87,3876.54
O009124,C04377,2025-05-29 02:28:22,Completed,COD,0.0,36.93,3189.15,1579.49
O009125,C09615,2025-03-07 16:52:47,Completed,Debit Card,100.0,0.0,1042.48,519.87
O009126,C09669,2025-08-29 20:45:04,Completed,Net Banking,50.0,0.0,2056.76,1155.92
O009127,C07074,2025-04-21 13:36:01,Completed,UPI,0.0,0.0,0.0,0.0
O009128,C07752,2025-06-04 09:00:49,Completed,UPI,150.0,50.74,3557.44,1757.28
O009129,C02023,2025-01-06 16:36:43,Completed,UPI,150.0,0.0,174.67,-127.05
O009130,C03724,2025-06-21 19:26:26,Completed,UPI,50.0,70.54,7363.29,4061.25
O009131,C06028,2025-04-26 23:08:02,Completed,COD,100.0,31.54,12522.47,6031.52
O009132,C07488,2025-11-07 00:37:55,Completed,Credit Card,200.0,48.69,8687.54,4997.3
O009133,C01652,2025-08-10 20:21:57,Completed,Net Banking,200.0,0.0,8571.4,4492.76
O009134,C04564,2025-12-15 01:01:39,Completed,Credit Card,200.0,0.0,1571.77,518.91
O009135,C01613,2025-02-11 00:02:30,Completed,UPI,200.0,0.0,0.0,-200.0
O009136,C06316,2025-05-13 15:45:07,Completed,UPI,100.0,98.18,0.0,-75.46
O009137,C07705,2025-06-08 03:41:13,Completed,UPI,0.0,0.0,4004.01,2216.64
O009138,C08313,2025-06-01 21:50:34,Completed,UPI,500.0,0.0,8897.6,4608.47
O009139,C07316,2025-05-31 10:25:12,Completed,UPI,100.0,0.0,2035.99,626.15
O009140,C01577,2025-07-06 01:14:09,Completed,Credit Card,150.0,0.0,388.92,29.74
O009141,C08263,2025-03-10 14:35:12,Completed,Wallet,300.0,0.0,3407.14,1491.94
O009142,C03318,2025-04-27 05:47:56,Completed,Debit Card,50.0,0.0,827.69,397.92
O009143,C08340,2025-01-17 17:07:18,Completed,Credit Card,150.0,91.7,0.0,-127.08
O009144,C02494,2025-12-06 14:34:46,Cancelled,UPI,200.0,0.0,10458.66,5657.51
O009145,C04742,2025-11-24 13:48:33,Completed,Wallet,100.0,0.0,9479.13,4359.44
O009146,C05742,2025-09-07 02:08:52,Completed,COD,200.0,0.0,1914.94,951.37
O009147,C00340,2025-12-04 10:26:24,Completed,Wallet,100.0,0.0,11907.16,5704.83
O009148,C09026,2025-08-09 12:39:14,Cancelled,COD,50.0,49.55,0.0,-37.61
O009149,C05102,2025-04-12 19:54:01,Completed,UPI,100.0,0.0,0.0,-100.0
O009150,C01909,2025-12-30 18:25:41,Completed,Wallet,100.0,0.0,3651.82,1691.64
O009151,C01594,2025-11-04 00:45:22,Completed,Net Banking,50.0,0.0,2163.15,1130.66
O009152,C06849,2025-06-15 13:03:40,Completed,Credit Card,0.0,0.0,6680.25,3373.45
O009153,C00807,2025-03-22 20:52:19,Completed,Wallet,100.0,0.0,8741.55,4662.29
O009154,C04385,2025-01-10 12:21:35,Completed,Net Banking,150.0,0.0,405.51,115.1
O009155,C05381,2025-08-11 11:44:58,Completed,UPI,0.0,0.0,1681.38,684.17
O009156,C02312,2025-12-21 17:11:13,Cancelled,UPI,300.0,0.0,2651.91,1219.16
O009157,C01283,2025-06-07 16:22:23,Completed,Debit Card,0.0,0.0,4623.14,2241.59
O009158,C04894,2025-09-15 15:14:47,Completed,Credit Card,0.0,0.0,251.87,72.28
O009159,C03378,2025-08-06 15:46:39,Completed,Wallet,0.0,0.0,1848.09,688.25
O009160,C01384,2025-05-26 15:59:19,Completed,Wallet,100.0,0.0,3704.16,1930.41
O009161,C02090,2025-07-22 23:00:35,Completed,Credit Card,0.0,67.57,5421.85,2350.26
O009162,C04697,2025-06-22 02:51:18,Cancelled,UPI,100.0,93.38,13980.92,8277.94
O009163,C01318,2025-02-23 03:37:25,Cancelled,UPI,200.0,0.0,4455.73,1826.33
O009164,C09353,2025-10-11 06:16:34,Cancelled,UPI,50.0,0.0,212.29,69.45
O009165,C07736,2025-10-05 17:41:27,Completed,UPI,150.0,79.84,1491.53,796.98
O009166,C03233,2025-11-14 08:20:49,Completed,Credit Card,0.0,0.0,7452.25,3875.33
O009167,C02566,2025-05-20 12:20:29,Completed,UPI,300.0,0.0,1890.34,617.02
O009168,C08725,2025-06-14 05:06:27,Completed,UPI,50.0,0.0,1794.77,755.92
O009169,C04252,2025-05-16 12:09:56,Completed,UPI,0.0,0.0,1460.32,520.9
O009170,C08614,2025-05-05 17:45:08,Completed,Net Banking,200.0,0.0,1288.45,420.83
O009171,C07411,2025-10-16 05:10:26,Completed,Credit Card,500.0,0.0,0.0,-500.0
O009172,C00918,2025-02-04 12:12:56,Completed,Credit Card,100.0,0.0,2865.5,1119.3
O009173,C08110,2025-01-01 23:56:09,Completed,Net Banking,300.0,0.0,0.0,-300.0
O009174,C05376,2025-05-01 13:19:14,Completed,Wallet,150.0,35.06,1290.53,649.74
O009175,C06758,2025-08-01 15:32:02,Cancelled,UPI,100.0,0.0,6426.89,3365.56
O009176,C02175,2025-05-15 04:49:20,Completed,UPI,100.0,0.0,9733.66,4112.03
O009177,C00004,2025-09-10 12:54:55,Completed,Net Banking,100.0,0.0,1351.35,853.24
O009178,C03312,2025-11-11 00:38:26,Completed,Debit Card,150.0,51.77,4947.36,2751.17
O009179,C01894,2025-10-01 19:23:35,Completed,COD,0.0,0.0,3165.37,1276.73
O009180,C04337,2025-04-08 06:17:59,Completed,Wallet,200.0,0.0,11758.7,5812.09
O009181,C00904,2025-11-09 13:23:23,Completed,Net Banking,50.0,110.72,60.72,-22.32
O009182,C08937,2025-01-02 14:54:51,Cancelled,Net Banking,50.0,0.0,0.0,-50.0
O009183,C01177,2025-01-18 16:55:43,Completed,Credit Card,150.0,0.0,11178.83,6039.44
O009184,C07624,2025-01-10 16:18:20,Completed,UPI,50.0,0.0,10134.57,5139.81
O009185,C09384,2025-07-21 17:26:53,Completed,UPI,100.0,0.0,711.42,274.7
O009186,C01469,2025-06-02 21:35:59,Completed,Credit Card,200.0,0.0,0.0,-200.0
O009187,C03442,2025-08-18 08:15:34,Completed,UPI,50.0,0.0,1589.15,698.96
O009188,C07303,2025-04-03 07:12:12,Completed,UPI,100.0,0.0,8242.39,4009.06
O009189,C07133,2025-05-16 06:12:47,Completed,UPI,0.0,0.0,9166.71,4908.68
O009190,C00363,2025-11-26 05:20:47,Completed,Debit Card,200.0,0.0,0.0,-200.0
O009191,C00699,2025-03-24 13:01:55,Completed,Wallet,150.0,0.0,7615.29,3594.44
O009192,C01191,2025-12-02 09:47:27,Completed,Credit Card,100.0,0.0,5889.43,3110.86
O009193,C05657,2025-08-06 17:27:15,Completed,UPI,0.0,42.9,14497.33,7406.7
O009194,C00534,2025-11-07 05:49:25,Completed,UPI,100.0,0.0,4167.51,2190.31
O009195,C05861,2025-12-27 02:29:24,Completed,Debit Card,100.0,0.0,1049.77,465.19
O009196,C03399,2025-03-08 02:03:06,Completed,UPI,0.0,0.0,5010.24,2700.32
O009197,C06678,2025-01-08 19:16:04,Cancelled,Credit Card,150.0,0.0,16306.98,7777.61
O009198,C07798,2025-09-04 12:44:57,Completed,Credit Card,200.0,0.0,5475.21,3082.3
O009199,C07884,2025-11-06 04:51:08,Completed,Credit Card,100.0,0.0,8887.24,4010.85
O009200,C00366,2025-04-21 05:05:55,Completed,UPI,0.0,0.0,0.0,0.0
O009201,C09466,2025-05-28 15:36:22,Completed,UPI,50.0,0.0,6977.8,3543.56
O009202,C05845,2025-02-21 08:37:59,Completed,Net Banking,0.0,58.29,5418.9,2996.01
O009203,C08944,2025-02-08 19:56:23,Completed,COD,200.0,0.0,0.0,-200.0
O009204,C06135,2025-08-03 17:47:34,Completed,Credit Card,0.0,0.0,0.0,0.0
O009205,C04830,2025-04-14 15:34:27,Completed,Wallet,0.0,96.71,4961.18,2398.36
O009206,C07290,2025-02-27 17:41:29,Completed,Net Banking,0.0,0.0,3489.23,1616.1
O009207,C02179,2025-08-30 10:15:28,Completed,Credit Card,200.0,0.0,0.0,-200.0
O009208,C01027,2025-09-08 03:25:54,Completed,Wallet,50.0,0.0,7699.95,3787.38
O009209,C00901,2025-01-19 15:16:36,Completed,Net Banking,200.0,0.0,2298.02,966.67
O009210,C08476,2025-12-08 11:01:59,Completed,UPI,0.0,0.0,4680.16,2159.78
O009211,C09112,2025-01-14 09:40:26,Completed,Credit Card,0.0,0.0,18559.76,9768.39
O009212,C08119,2025-03-26 13:53:37,Completed,Wallet,300.0,0.0,6719.67,2680.08
O009213,C09032,2025-02-25 21:19:32,Completed,Net Banking,300.0,40.92,5908.68,2959.47
O009214,C09843,2025-07-06 23:10:16,Completed,UPI,100.0,0.0,648.65,348.99
O009215,C05244,2025-06-01 01:52:05,Completed,UPI,200.0,0.0,1303.02,477.16
O009216,C01523,2025-08-11 00:08:51,Completed,Net Banking,150.0,0.0,11079.6,4911.95
O009217,C06061,2025-10-10 22:20:03,Completed,UPI,50.0,0.0,4686.22,2401.94
O009218,C03513,2025-01-11 22:59:49,Completed,UPI,100.0,0.0,554.03,246.78
O009219,C03442,2025-01-26 22:37:27,Completed,Credit Card,200.0,0.0,3753.8,1778.06
O009220,C07272,2025-06-15 05:02:39,Completed,Credit Card,50.0,76.49,3553.55,1836.9
O009221,C00902,2025-09-27 22:45:53,Completed,Credit Card,50.0,45.71,8942.53,4015.61
O009222,C00365,2025-06-19 17:14:46,Completed,UPI,200.0,0.0,0.0,-200.0
O009223,C06934,2025-06-30 09:43:10,Completed,Net Banking,0.0,0.0,1146.22,579.03
O009224,C02587,2025-05-03 12:06:07,Completed,Debit Card,300.0,0.0,617.29,141.74
O009225,C03835,2025-12-18 16:02:36,Completed,Debit Card,100.0,0.0,4054.91,2084.34
O009226,C03059,2025-08-12 09:13:18,Completed,UPI,50.0,0.0,714.75,314.03
O009227,C06132,2025-08-06 00:44:49,Completed,UPI,200.0,0.0,3410.64,1561.54
O009228,C01530,2025-05-14 13:34:59,Completed,Debit Card,100.0,0.0,5537.56,2217.34
O009229,C07197,2025-04-16 20:36:32,Completed,Credit Card,300.0,0.0,6345.83,3289.16
O009230,C09237,2025-06-27 11:53:26,Completed,Credit Card,150.0,57.55,0.0,-135.61
O009231,C08344,2025-01-13 23:12:02,Completed,Net Banking,300.0,0.0,2605.36,1609.14
O009232,C09057,2025-03-12 20:54:16,Completed,Debit Card,200.0,81.52,1076.68,397.15
O009233,C09361,2025-03-26 18:51:20,Completed,UPI,300.0,0.0,727.03,299.13
O009234,C03703,2025-07-04 04:01:53,Completed,UPI,0.0,0.0,1786.78,912.8
O009235,C07927,2025-04-26 09:57:45,Completed,UPI,50.0,0.0,3652.24,1907.87
O009236,C04936,2025-10-17 01:22:50,Completed,UPI,200.0,0.0,5325.01,2306.43
O009237,C02671,2025-10-02 10:57:24,Completed,UPI,0.0,0.0,4848.44,2777.92
O009238,C07454,2025-09-09 07:43:15,Cancelled,Wallet,0.0,72.81,72.81,18.2
O009239,C02424,2025-08-26 17:32:35,Completed,Net Banking,150.0,0.0,13.64,-187.35
O009240,C01086,2025-06-20 18:42:54,Completed,Credit Card,100.0,87.01,3619.82,1680.5
O009241,C07032,2025-01-22 01:57:05,Completed,UPI,0.0,0.0,0.0,0.0
O009242,C02851,2025-05-04 05:55:51,Completed,COD,50.0,0.0,7869.71,4141.22
O009243,C03042,2025-03-18 18:24:27,Completed,UPI,100.0,0.0,0.0,-100.0
O009244,C08794,2025-08-05 00:45:58,Completed,Debit Card,100.0,0.0,8939.61,3658.65
O009245,C01343,2025-02-19 17:29:58,Completed,UPI,0.0,119.93,3864.74,1372.85
O009246,C07631,2025-08-19 20:20:32,Completed,UPI,0.0,0.0,898.18,358.17
O009247,C03843,2025-01-02 16:13:18,Completed,UPI,0.0,105.98,6992.28,3508.18
O009248,C08915,2025-04-11 16:01:11,Completed,Debit Card,100.0,0.0,0.0,-100.0
O009249,C04390,2025-05-27 18:44:56,Completed,Debit Card,150.0,38.53,3400.6,1406.45
O009250,C04076,2025-02-04 03:24:20,Completed,Debit Card,200.0,0.0,2629.8,1491.34
O009251,C04281,2025-09-05 15:51:35,Completed,Debit Card,200.0,0.0,9864.01,6516.36
O009252,C08360,2025-06-07 11:52:30,Completed,Credit Card,50.0,0.0,5672.95,3281.55
O009253,C00105,2025-06-09 08:16:12,Completed,Debit Card,300.0,0.0,1041.24,422.27
O009254,C07034,2025-12-23 14:15:50,Completed,Net Banking,150.0,111.2,0.0,-122.2
O009255,C02038,2025-05-20 11:47:26,Completed,COD,300.0,0.0,4619.36,2065.57
O009256,C08803,2025-07-15 08:01:59,Completed,Debit Card,200.0,0.0,220.62,-66.43
O009257,C03738,2025-04-27 06:46:48,Completed,UPI,300.0,0.0,4433.83,2176.48
O009258,C03364,2025-02-01 09:39:32,Cancelled,UPI,150.0,0.0,2171.7,613.54
O009259,C07113,2025-11-27 06:18:03,Completed,Debit Card,100.0,0.0,10158.53,5405.44
O009260,C07217,2025-09-07 02:02:46,Completed,Wallet,300.0,102.47,0.0,-274.38
O009261,C06320,2025-03-05 12:57:22,Completed,Net Banking,50.0,64.24,14.24,-33.94
O009262,C03275,2025-10-26 22:08:24,Completed,Credit Card,500.0,31.2,424.48,-10.21
O009263,C06085,2025-10-23 19:06:49,Completed,Wallet,0.0,0.0,2163.18,1056.45
O009264,C00526,2025-09-29 12:09:33,Completed,UPI,200.0,0.0,183.71,-28.13
O009265,C09544,2025-06-16 09:19:48,Completed,UPI,0.0,41.65,7238.06,3724.1
O009266,C04516,2025-06-25 05:42:00,Completed,Credit Card,0.0,0.0,2257.61,1100.98
O009267,C03027,2025-09-30 03:27:22,Completed,UPI,150.0,112.46,660.1,144.64
O009268,C08593,2025-10-08 12:32:17,Completed,UPI,100.0,0.0,8674.27,4594.23
O009269,C03220,2025-10-14 00:37:02,Completed,UPI,0.0,73.96,3534.08,1501.15
O009270,C09970,2025-10-02 10:35:09,Completed,UPI,0.0,0.0,5440.7,2631.65
O009271,C06889,2025-09-10 13:00:31,Completed,Credit Card,0.0,0.0,2512.24,1162.7
O009272,C06479,2025-10-22 16:03:42,Completed,UPI,50.0,0.0,2813.39,1159.68
O009273,C01504,2025-05-15 02:31:42,Completed,UPI,300.0,0.0,1093.0,434.47
O009274,C06080,2025-03-17 07:55:33,Completed,Debit Card,0.0,0.0,5351.15,3097.88
O009275,C01537,2025-03-23 09:01:35,Cancelled,Net Banking,50.0,114.1,894.54,425.44
O009276,C07811,2025-11-07 12:25:50,Completed,COD,150.0,0.0,143.57,-54.96
O009277,C01368,2025-01-09 18:16:35,Completed,UPI,0.0,0.0,4394.63,2478.05
O009278,C03563,2025-03-09 18:44:21,Completed,Wallet,100.0,0.0,7326.78,3930.88
O009279,C04753,2025-01-18 21:50:13,Completed,UPI,100.0,60.2,0.0,-84.95
O009280,C08026,2025-05-24 16:26:43,Completed,COD,150.0,0.0,1380.45,531.57
O009281,C06310,2025-01-21 17:04:59,Completed,UPI,150.0,111.32,1698.94,741.47
O009282,C07464,2025-09-23 04:21:42,Completed,Debit Card,0.0,0.0,960.62,523.9
O009283,C02423,2025-05-20 13:04:30,Completed,UPI,150.0,0.0,2121.77,1208.9
O009284,C02357,2025-09-27 01:19:21,Completed,UPI,0.0,0.0,6495.33,3524.69
O009285,C03783,2025-03-15 16:06:34,Completed,UPI,300.0,42.48,4205.21,1971.68
O009286,C00182,2025-09-27 02:17:56,Completed,Credit Card,100.0,0.0,1485.84,711.51
O009287,C08287,2025-09-02 23:52:45,Completed,Debit Card,100.0,0.0,3385.14,1454.12
O009288,C03677,2025-05-31 12:19:38,Completed,Credit Card,0.0,0.0,926.46,457.87
O009289,C00668,2025-06-10 12:23:13,Completed,UPI,200.0,0.0,0.0,-200.0
O009290,C08705,2025-08-25 06:27:21,Completed,UPI,200.0,0.0,12829.44,5644.24
O009291,C09674,2025-07-21 23:59:47,Completed,Net Banking,100.0,0.0,6276.73,3109.63
O009292,C06449,2025-05-20 20:20:23,Completed,Net Banking,0.0,0.0,3777.62,1929.4
O009293,C03541,2025-04-26 11:28:03,Completed,UPI,50.0,0.0,5731.97,3380.63
O009294,C04122,2025-09-06 21:10:04,Completed,UPI,100.0,0.0,4236.12,2055.56
O009295,C02545,2025-10-23 09:18:50,Completed,Wallet,200.0,0.0,12450.86,5840.89
O009296,C07102,2025-11-04 13:12:38,Completed,UPI,150.0,0.0,3751.47,2011.28
O009297,C03535,2025-11-28 04:47:24,Completed,UPI,0.0,0.0,0.0,0.0
