event_id,customer_id,session_id,event_date,event_type,product_id,device,experiment_group
E0101916,C08175,S050490,2025-12-06 23:38:47,Visit,,Mobile,Treatment
E0101917,C00144,S016108,2025-02-13 21:46:26,Visit,,Desktop,Control
E0101918,C05798,S084151,2025-02-13 10:41:27,Visit,,Mobile,Treatment
E0101919,C08087,S016493,2025-07-30 04:28:43,Visit,,Mobile,Control
E0101920,C09293,S005938,2025-05-16 00:42:18,Visit,,Mobile,Treatment
E0101921,C09118,S073181,2025-01-20 01:00:48,Visit,,Desktop,Treatment
E0101922,C08927,S054830,2025-02-10 17:53:11,Visit,,Tablet,Treatment
E0101923,C06675,S052203,2025-01-07 06:30:08,Visit,,Desktop,Treatment
E0101924,C04226,S106950,2025-03-18 07:59:43,Visit,,Mobile,Treatment
E0101925,C03287,S041710,2025-06-04 16:21:09,Visit,,Tablet,Control
E0101926,C08803,S038307,2025-02-04 16:26:32,Visit,,Mobile,Treatment
E0101927,C01036,S069173,2025-11-06 01:06:48,Visit,,Desktop,Control
E0101928,C01228,S042687,2025-03-12 04:16:46,Visit,,Mobile,Treatment
E0101929,C07778,S001175,2025-11-09 08:21:27,Visit,,Mobile,Control
E0101930,C04485,S104561,2025-09-01 21:52:39,Visit,,Mobile,Treatment
E0101931,C07864,S014385,2025-04-04 18:49:16,Visit,,Mobile,Control
E0101932,C00588,S063956,2025-07-15 21:00:57,Visit,,Desktop,Treatment
E0101933,C06189,S028446,2025-12-06 09:45:58,Visit,,Mobile,Control
E0101934,C06038,S078773,2025-12-06 16:36:31,Visit,,Mobile,Treatment
E0101935,C08937,S011714,2025-04-30 15:43:06,Visit,,Desktop,Control
E0101936,C04181,S047547,2025-03-06 18:00:41,Visit,,Mobile,Control
E0101937,C06558,S043459,2025-10-04 01:25:34,Visit,,Desktop,Control
E0101938,C03149,S100388,2025-07-22 23:27:10,Visit,,Desktop,Treatment
E0101939,C01285,S084930,2025-07-30 09:52:36,Visit,,Desktop,Treatment
E0101940,C01952,S021614,2025-01-12 22:29:11,Visit,,Desktop,Control
E0101941,C05422,S046694,2025-12-22 01:25:47,Visit,,Mobile,Control
E0101942,C04369,S068602,2025-06-06 05:58:12,Visit,,Mobile,Treatment
E0101943,C07778,S037959,2025-01-27 13:56:11,Visit,,Mobile,Treatment
E0101944,C01291,S050453,2025-11-27 06:30:57,Visit,,Desktop,Treatment
E0101945,C07175,S104541,2025-02-23 07:34:44,Visit,,Tablet,Control
E0101946,C09962,S056358,2025-08-19 22:10:27,Visit,,Mobile,Control
E0101947,C07161,S007220,2025-08-24 20:34:26,Visit,,Mobile,Control
E0101948,C03225,S002992,2025-06-25 04:02:40,Visit,,Desktop,Control
E0101949,C01085,S055442,2025-12-16 13:42:28,Visit,,Desktop,Treatment
E0101950,C06102,S065311,2025-08-14 04:05:02,Visit,,Desktop,Treatment
E0101951,C06209,S043722,2025-03-12 14:05:22,Visit,,Desktop,Treatment
E0101952,C04442,S073045,2025-09-04 04:35:44,Visit,,Mobile,Treatment
E0101953,C08205,S003605,2025-01-21 15:15:59,Visit,,Desktop,Control
E0101954,C08478,S056008,2025-04-09 11:24:27,Visit,,Mobile,Control
E0101955,C02571,S053132,2025-09-05 07:20:16,Visit,,Mobile,Treatment
E0101956,C03678,S059248,2025-01-05 06:27:36,Visit,,Mobile,Control
E0101957,C08149,S034265,2025-10-13 08:48:55,Visit,,Mobile,Treatment
E0101958,C09393,S002005,2025-04-01 18:39:13,Visit,,Mobile,Treatment
E0101959,C06375,S021511,2025-12-21 07:26:13,Visit,,Mobile,Treatment
E0101960,C00958,S018627,2025-03-31 07:17:44,Visit,,Mobile,Treatment
E0101961,C01093,S102282,2025-09-26 01:37:03,Visit,,Mobile,Control
E0101962,C02990,S027680,2025-05-17 02:56:44,Visit,,Desktop,Control
E0101963,C05472,S011751,2025-12-11 19:54:44,Visit,,Mobile,Treatment
E0101964,C03941,S105394,2025-03-18 18:32:08,Visit,,Mobile,Treatment
E0101965,C03884,S008937,2025-12-28 22:14:58,Visit,,Mobile,Treatment
E0101966,C07022,S110356,2025-04-22 22:24:08,Visit,,Mobile,Treatment
E0101967,C00643,S087733,2025-11-12 04:05:59,Visit,,Desktop,Control
E0101968,C03390,S006366,2025-08-04 15:07:08,Visit,,Desktop,Treatment
E0101969,C07543,S040782,2025-10-12 03:58:19,Visit,,Mobile,Control
E0101970,C00895,S077671,2025-12-25 10:40:48,Visit,,Desktop,Treatment
E0101971,C00456,S085084,2025-10-07 10:20:44,Visit,,Mobile,Control
E0101972,C05384,S024490,2025-05-29 04:45:22,Visit,,Desktop,Control
E0101973,C03082,S108926,2025-05-30 13:50:53,Visit,,Desktop,Control
E0101974,C00826,S054687,2025-05-02 15:04:06,Visit,,Mobile,Treatment
E0101975,C05709,S092439,2025-05-05 19:11:10,Visit,,Mobile,Control
E0101976,C04258,S083568,2025-11-21 08:56:57,Visit,,Mobile,Control
E0101977,C00237,S042471,2025-07-04 06:14:35,Visit,,Mobile,Control
E0101978,C06431,S087967,2025-04-26 11:45:31,Visit,,Mobile,Control
E0101979,C05598,S022616,2025-02-14 04:46:30,Visit,,Desktop,Treatment
E0101980,C00028,S104491,2025-03-04 03:07:51,Visit,,Desktop,Control
E0101981,C07927,S029868,2025-12-25 19:00:48,Visit,,Desktop,Control
E0101982,C00775,S085125,2025-05-07 19:50:37,Visit,,Desktop,Control
E0101983,C08645,S063476,2025-08-22 09:42:24,Visit,,Mobile,Control
E0101984,C07744,S031771,2025-12-22 17:27:16,Visit,,Mobile,Control
E0101985,C05475,S028198,2025-01-24 20:12:46,Visit,,Tablet,Treatment
E0101986,C04673,S069890,2025-03-17 01:20:08,Visit,,Mobile,Control
E0101987,C04423,S108803,2025-11-05 13:00:37,Visit,,Desktop,Control
E0101988,C09243,S113617,2025-02-26 19:12:05,Visit,,Mobile,Control
E0101989,C03204,S033862,2025-12-15 02:54:57,Visit,,Mobile,Treatment
E0101990,C01924,S014210,2025-04-15 09:25:26,Visit,,Desktop,Treatment
E0101991,C06452,S057668,2025-11-22 09:27:10,Visit,,Mobile,Control
E0101992,C03464,S047560,2025-10-31 16:12:14,Visit,,Desktop,Control
E0101993,C06042,S090959,2025-05-10 10:20:50,Visit,,Mobile,Treatment
E0101994,C04131,S045944,2025-03-11 14:20:30,Visit,,Desktop,Control
E0101995,C08774,S000491,2025-11-25 03:46:53,Visit,,Desktop,Control
E0101996,C07206,S034941,2025-04-15 00:27:55,Visit,,Mobile,Treatment
E0101997,C04798,S094005,2025-08-02 03:14:18,Visit,,Desktop,Control
E0101998,C03325,S039846,2025-10-23 19:09:04,Visit,,Mobile,Control
E0101999,C03591,S096476,2025-05-22 17:40:01,Visit,,Mobile,Control
E0102000,C00044,S040627,2025-03-21 16:46:12,Visit,,Tablet,Control
E0102001,C07970,S009893,2025-09-28 06:33:54,Visit,,Tablet,Treatment
E0102002,C05207,S108690,2025-06-04 07:40:39,Visit,,Desktop,Control
E0102003,C07467,S021656,2025-07-25 10:48:51,Visit,,Mobile,Control
E0102004,C05315,S088141,2025-03-21 14:54:21,Visit,,Mobile,Treatment
E0102005,C07130,S096652,2025-02-11 12:34:45,Visit,,Mobile,Treatment
E0102006,C05281,S032044,2025-08-13 22:08:29,Visit,,Mobile,Treatment
E0102007,C02653,S053233,2025-03-06 14:44:38,Visit,,Desktop,Treatment
E0102008,C00514,S055629,2025-02-14 15:23:12,Visit,,Desktop,Treatment
E0102009,C05913,S113930,2025-10-12 14:53:49,Visit,,Mobile,Treatment
E0102010,C08615,S059816,2025-07-31 16:57:38,Visit,,Desktop,Control
E0102011,C08201,S085606,2025-01-08 23:19:13,Visit,,Mobile,Control
E0102012,C01731,S020094,2025-07-11 22:17:54,Visit,,Mobile,Treatment
E0102013,C08942,S103430,2025-08-05 11:06:32,Visit,,Tablet,Treatment
E0102014,C07834,S113708,2025-09-14 13:55:56,Visit,,Tablet,Treatment
E0102015,C04389,S035898,2025-12-21 08:16:37,Visit,,Mobile,Control
E0102016,C00055,S026260,2025-02-06 03:11:24,Visit,,Mobile,Control
E0102017,C01008,S011134,2025-08-26 03:37:23,Visit,,Desktop,Control
E0102018,C02300,S080902,2025-02-01 13:21:18,Visit,,Mobile,Treatment
E0102019,C09454,S093151,2025-07-07 04:49:45,Visit,,Desktop,Treatment
E0102020,C01581,S103221,2025-11-17 03:43:52,Visit,,Desktop,Treatment
E0102021,C05106,S000630,2025-06-25 03:52:56,Visit,,Mobile,Control
E0102022,C06159,S087707,2025-08-02 11:53:37,Visit,,Mobile,Treatment
E0102023,C04323,S004342,2025-03-23 04:11:30,Visit,,Mobile,Control
E0102024,C08067,S093975,2025-08-18 19:04:05,Visit,,Mobile,Treatment
E0102025,C05871,S062425,2025-11-27 12:59:50,Visit,,Desktop,Control
E0102026,C05024,S058657,2025-11-03 19:18:29,Visit,,Desktop,Control
E0102027,C01168,S101547,2025-09-11 18:58:13,Visit,,Mobile,Control
E0102028,C08819,S062717,2025-12-05 22:34:23,Visit,,Mobile,Control
E0102029,C02024,S112277,2025-12-22 14:58:58,Visit,,Desktop,Treatment
E0102030,C01269,S046253,2025-04-22 15:22:44,Visit,,Mobile,Treatment
E0102031,C06382,S072903,2025-03-06 08:37:16,Visit,,Tablet,Treatment
E0102032,C08186,S020080,2025-03-16 16:51:37,Visit,,Mobile,Treatment
E0102033,C03177,S082303,2025-08-15 21:42:06,Visit,,Mobile,Treatment
E0102034,C07827,S057298,2025-10-11 23:02:34,Visit,,Tablet,Treatment
E0102035,C01422,S036224,2025-12-24 01:59:17,Visit,,Mobile,Treatment
E0102036,C05794,S069100,2025-04-25 08:40:37,Visit,,Tablet,Control
E0102037,C06221,S002148,2025-04-28 11:34:09,Visit,,Mobile,Control
E0102038,C05601,S099612,2025-12-07 09:42:27,Visit,,Mobile,Treatment
E0102039,C07524,S092466,2025-07-01 07:51:47,Visit,,Mobile,Control
E0102040,C02992,S033639,2025-01-30 00:32:39,Visit,,Mobile,Treatment
E0102041,C05491,S111179,2025-11-26 03:00:01,Visit,,Mobile,Control
E0102042,C05771,S046277,2025-09-28 21:47:38,Visit,,Desktop,Control
E0102043,C02364,S050542,2025-03-02 07:40:09,Visit,,Mobile,Control
E0102044,C03542,S007542,2025-11-16 17:59:38,Visit,,Tablet,Control
E0102045,C08083,S004546,2025-09-21 23:01:53,Visit,,Desktop,Treatment
E0102046,C06695,S080848,2025-12-29 16:09:44,Visit,,Mobile,Control
E0102047,C08428,S037840,2025-02-12 05:18:55,Visit,,Desktop,Control
E0102048,C06082,S055950,2025-04-12 03:42:04,Visit,,Mobile,Control
E0102049,C07039,S030786,2025-08-28 06:41:03,Visit,,Mobile,Treatment
E0102050,C06803,S041595,2025-07-24 01:02:21,Visit,,Desktop,Treatment
E0102051,C05267,S004679,2025-08-15 05:02:08,Visit,,Mobile,Control
E0102052,C04018,S068907,2025-05-12 14:36:31,Visit,,Desktop,Control
E0102053,C02545,S098800,2025-02-05 09:35:57,Visit,,Mobile,Control
E0102054,C04105,S062787,2025-09-03 00:34:17,Visit,,Mobile,Treatment
E0102055,C03607,S039270,2025-11-02 21:51:30,Visit,,Desktop,Control
E0102056,C08691,S095622,2025-07-24 22:29:17,Visit,,Mobile,Control
E0102057,C07975,S004609,2025-04-23 15:29:01,Visit,,Mobile,Control
E0102058,C01687,S007325,2025-08-11 15:14:24,Visit,,Mobile,Treatment
E0102059,C03847,S071052,2025-01-06 06:09:59,Visit,,Mobile,Control
E0102060,C09518,S059262,2025-05-18 04:03:12,Visit,,Mobile,Control
E0102061,C02338,S102107,2025-03-16 21:05:51,Visit,,Desktop,Control
E0102062,C03397,S096572,2025-06-21 09:26:10,Visit,,Mobile,Control
E0102063,C02124,S076797,2025-12-10 15:22:52,Visit,,Mobile,Control
E0102064,C02748,S043756,2025-03-15 19:26:01,Visit,,Mobile,Control
E0102065,C00723,S036077,2025-03-11 23:37:41,Visit,,Mobile,Control
E0102066,C00184,S023099,2025-09-04 22:12:32,Visit,,Desktop,Control
E0102067,C02402,S031631,2025-11-15 02:37:13,Visit,,Mobile,Control
E0102068,C02873,S000516,2025-12-13 03:18:57,Visit,,Mobile,Treatment
E0102069,C00397,S084527,2025-05-08 09:12:27,Visit,,Mobile,Control
E0102070,C01892,S048980,2025-11-30 04:08:09,Visit,,Mobile,Control
E0102071,C05262,S079376,2025-08-12 17:33:56,Visit,,Desktop,Control
E0102072,C03016,S061550,2025-08-18 23:12:33,Visit,,Mobile,Control
E0102073,C03784,S102440,2025-05-13 07:03:32,Visit,,Desktop,Treatment
E0102074,C02881,S048990,2025-04-18 18:52:53,Visit,,Mobile,Control
E0102075,C08645,S086341,2025-11-20 14:36:52,Visit,,Desktop,Treatment
E0102076,C05167,S075000,2025-08-17 17:01:06,Visit,,Mobile,Control
E0102077,C06218,S109018,2025-08-01 04:12:54,Visit,,Mobile,Treatment
E0102078,C08346,S076575,2025-06-16 20:43:34,Visit,,Mobile,Treatment
E0102079,C01965,S055462,2025-04-23 09:39:55,Visit,,Mobile,Treatment
E0102080,C07490,S109022,2025-09-16 15:02:15,Visit,,Mobile,Treatment
E0102081,C01271,S038620,2025-07-19 08:03:55,Visit,,Mobile,Control
E0102082,C05163,S078026,2025-10-27 00:42:32,Visit,,Mobile,Treatment
E0102083,C09569,S082650,2025-05-04 04:15:08,Visit,,Mobile,Treatment
E0102084,C02389,S095440,2025-04-11 17:03:53,Visit,,Desktop,Treatment
E0102085,C00229,S050168,2025-11-14 22:51:29,Visit,,Desktop,Control
E0102086,C07950,S042925,2025-07-24 17:36:00,Visit,,Desktop,Treatment
E0102087,C09574,S114481,2025-06-19 03:32:17,Visit,,Mobile,Treatment
E0102088,C07641,S087467,2025-04-19 09:40:25,Visit,,Mobile,Treatment
E0102089,C07610,S100034,2025-08-20 07:24:47,Visit,,Mobile,Control
E0102090,C03137,S105707,2025-11-19 17:48:59,Visit,,Mobile,Treatment
E0102091,C03164,S026397,2025-09-25 11:58:24,Visit,,Mobile,Control
E0102092,C01908,S090415,2025-11-04 18:28:49,Visit,,Desktop,Treatment
E0102093,C04264,S038657,2025-07-19 14:21:38,Visit,,Mobile,Control
E0102094,C04390,S048813,2025-03-28 13:16:52,Visit,,Mobile,Treatment
E0102095,C09755,S010891,2025-06-24 22:52:47,Visit,,Mobile,Control
E0102096,C00702,S100523,2025-12-16 17:05:50,Visit,,Mobile,Treatment
E0102097,C00797,S022447,2025-01-11 19:25:51,Visit,,Tablet,Treatment
E0102098,C02762,S080443,2025-07-27 08:29:21,Visit,,Desktop,Treatment
E0102099,C01279,S063359,2025-01-12 21:28:16,Visit,,Mobile,Control
E0102100,C07873,S021833,2025-11-19 04:55:21,Visit,,Mobile,Treatment
E0102101,C09619,S028937,2025-04-13 20:22:53,Visit,,Mobile,Treatment
E0102102,C01344,S068435,2025-10-07 15:11:59,Visit,,Tablet,Control
E0102103,C00805,S003484,2025-01-20 21:32:56,Visit,,Mobile,Treatment
E0102104,C09261,S041562,2025-03-28 01:00:15,Visit,,Mobile,Treatment
E0102105,C02120,S023057,2025-10-10 21:02:00,Visit,,Mobile,Treatment
E0102106,C06719,S109746,2025-07-14 03:33:43,Visit,,Mobile,Control
E0102107,C07663,S082125,2025-04-17 13:27:26,Visit,,Mobile,Treatment
E0102108,C03141,S109507,2025-01-04 17:45:55,Visit,,Mobile,Treatment
E0102109,C06498,S052985,2025-02-19 18:44:16,Visit,,Mobile,Control
E0102110,C05883,S057344,2025-06-27 15:19:14,Visit,,Tablet,Treatment
E0102111,C02269,S031550,2025-05-14 15:58:54,Visit,,Mobile,Treatment
E0102112,C01753,S085994,2025-07-22 14:02:20,Visit,,Desktop,Control
E0102113,C08878,S035451,2025-05-19 06:03:06,Visit,,Mobile,Control
E0102114,C06910,S017804,2025-01-30 16:21:35,Visit,,Mobile,Control
E0102115,C03588,S053879,2025-08-01 04:50:24,Visit,,Tablet,Treatment
E0102116,C01341,S022557,2025-09-17 17:27:27,Visit,,Desktop,Treatment
E0102117,C06138,S077683,2025-07-26 18:40:45,Visit,,Mobile,Treatment
E0102118,C03973,S064000,2025-05-05 06:52:09,Visit,,Desktop,Treatment
E0102119,C03171,S051404,2025-10-08 02:14:33,Visit,,Mobile,Treatment
E0102120,C00031,S021097,2025-12-20 13:42:13,Visit,,Mobile,Control
E0102121,C05198,S060649,2025-12-12 05:56:50,Visit,,Mobile,Treatment
E0102122,C01748,S108834,2025-07-20 05:59:00,Visit,,Tablet,Treatment
E0102123,C01802,S019274,2025-05-15 15:33:06,Visit,,Mobile,Treatment
E0102124,C06590,S093785,2025-03-04 22:46:52,Visit,,Mobile,Treatment
E0102125,C09314,S022762,2025-06-24 13:59:50,Visit,,Tablet,Treatment
E0102126,C08775,S019950,2025-04-02 22:09:01,Visit,,Mobile,Treatment
E0102127,C00785,S000930,2025-08-13 09:38:39,Visit,,Desktop,Treatment
E0102128,C01913,S101245,2025-05-03 00:11:02,Visit,,Mobile,Treatment
E0102129,C05340,S065398,2025-09-11 00:26:59,Visit,,Mobile,Control
E0102130,C09541,S048831,2025-04-29 14:43:32,Visit,,Mobile,Treatment
E0102131,C00043,S059438,2025-04-30 23:08:37,Visit,,Mobile,Treatment
E0102132,C05639,S104645,2025-06-29 20:48:44,Visit,,Tablet,Treatment
E0102133,C05912,S003192,2025-01-12 14:08:52,Visit,,Mobile,Treatment
E0102134,C08629,S033361,2025-11-17 19:16:50,Visit,,Mobile,Treatment
E0102135,C03911,S109628,2025-05-30 20:27:21,Visit,,Mobile,Treatment
E0102136,C02761,S006387,2025-07-03 11:51:55,Visit,,Desktop,Treatment
E0102137,C01736,S001009,2025-11-21 15:16:46,Visit,,Mobile,Treatment
E0102138,C07028,S072841,2025-10-16 22:48:52,Visit,,Mobile,Treatment
E0102139,C03779,S103080,2025-02-15 17:00:50,Visit,,Desktop,Treatment
E0102140,C06824,S030030,2025-01-28 04:10:37,Visit,,Desktop,Control
E0102141,C02800,S102055,2025-07-24 17:05:11,Visit,,Mobile,Treatment
E0102142,C01143,S020264,2025-04-16 17:12:55,Visit,,Mobile,Treatment
E0102143,C02230,S111562,2025-02-19 13:51:07,Visit,,Mobile,Control
E0102144,C00170,S102809,2025-10-06 14:10:57,Visit,,Desktop,Treatment
E0102145,C08543,S003273,2025-03-23 14:01:28,Visit,,Mobile,Control
E0102146,C02164,S069990,2025-07-06 01:40:42,Visit,,Mobile,Control
E0102147,C02039,S076554,2025-03-24 23:17:55,Visit,,Tablet,Control
E0102148,C08342,S077262,2025-12-07 08:46:34,Visit,,Mobile,Treatment
E0102149,C08842,S006934,2025-07-18 08:42:30,Visit,,Desktop,Control
E0102150,C08546,S087180,2025-02-26 19:45:40,Visit,,Desktop,Control
E0102151,C01403,S103352,2025-08-11 13:25:04,Visit,,Desktop,Control
E0102152,C05925,S044295,2025-05-04 10:00:56,Visit,,Mobile,Treatment
E0102153,C07471,S016972,2025-09-02 04:11:50,Visit,,Mobile,Control
E0102154,C05866,S024144,2025-06-11 10:41:14,Visit,,Mobile,Control
E0102155,C09781,S005056,2025-01-17 17:40:37,Visit,,Tablet,Treatment
E0102156,C08491,S010416,2025-10-30 18:13:09,Visit,,Mobile,Control
E0102157,C06581,S016212,2025-10-09 15:59:42,Visit,,Desktop,Control
E0102158,C02947,S053557,2025-10-27 09:08:18,Visit,,Desktop,Control
E0102159,C07572,S110771,2025-06-04 01:10:50,Visit,,Mobile,Control
E0102160,C01084,S028969,2025-11-29 10:56:10,Visit,,Mobile,Control
E0102161,C09007,S013842,2025-03-22 17:08:25,Visit,,Desktop,Treatment
E0102162,C01225,S039963,2025-01-19 03:28:29,Visit,,Mobile,Control
E0102163,C02343,S036990,2025-06-10 03:47:44,Visit,,Tablet,Control
E0102164,C06819,S091734,2025-10-26 14:54:24,Visit,,Desktop,Treatment
E0102165,C02062,S096916,2025-11-28 12:33:11,Visit,,Tablet,Control
E0102166,C09966,S005980,2025-12-14 21:48:45,Visit,,Mobile,Treatment
E0102167,C04562,S062757,2025-10-23 20:54:38,Visit,,Mobile,Treatment
E0102168,C03823,S043735,2025-09-19 14:28:19,Visit,,Desktop,Treatment
E0102169,C00681,S006952,2025-10-25 11:54:27,Visit,,Mobile,Control
E0102170,C07821,S035761,2025-06-04 15:34:45,Visit,,Desktop,Control
E0102171,C03788,S025580,2025-07-22 13:25:11,Visit,,Mobile,Control
E0102172,C03173,S037003,2025-06-02 02:54:14,Visit,,Tablet,Control
E0102173,C02153,S041344,2025-07-04 00:21:06,Visit,,Mobile,Control
E0102174,C02550,S015080,2025-03-25 23:07:09,Visit,,Mobile,Control
E0102175,C03240,S065288,2025-01-10 00:21:58,Visit,,Mobile,Treatment
E0102176,C03346,S082921,2025-03-29 02:53:11,Visit,,Tablet,Treatment
E0102177,C02002,S112445,2025-08-07 04:13:14,Visit,,Mobile,Treatment
E0102178,C05208,S014706,2025-05-10 10:13:03,Visit,,Tablet,Treatment
E0102179,C04151,S078308,2025-09-19 03:33:42,Visit,,Mobile,Treatment
E0102180,C05907,S031430,2025-02-18 23:53:55,Visit,,Desktop,Treatment
E0102181,C00511,S038470,2025-12-19 14:54:32,Visit,,Tablet,Treatment
E0102182,C00647,S107652,2025-07-03 03:02:32,Visit,,Tablet,Control
E0102183,C08362,S098817,2025-05-24 07:09:13,Visit,,Mobile,Treatment
E0102184,C03106,S038508,2025-12-15 16:38:39,Visit,,Mobile,Treatment
E0102185,C01654,S101353,2025-04-07 21:25:10,Visit,,Desktop,Control
E0102186,C01160,S030593,2025-09-09 17:17:10,Visit,,Desktop,Treatment
E0102187,C07233,S027071,2025-04-22 16:02:54,Visit,,Mobile,Control
E0102188,C07927,S025573,2025-12-12 18:07:55,Visit,,Mobile,Control
E0102189,C03677,S089966,2025-03-07 16:36:52,Visit,,Mobile,Control
E0102190,C02529,S008854,2025-01-27 16:09:07,Visit,,Desktop,Control
E0102191,C08937,S013036,2025-03-09 19:28:38,Visit,,Desktop,Treatment
E0102192,C04382,S042325,2025-08-20 12:36:38,Visit,,Desktop,Control
E0102193,C04599,S050926,2025-03-26 10:03:11,Visit,,Tablet,Control
E0102194,C03272,S031424,2025-09-14 10:26:34,Visit,,Mobile,Control
E0102195,C01305,S002763,2025-09-21 23:38:38,Visit,,Mobile,Treatment
E0102196,C03478,S030301,2025-03-28 06:05:46,Visit,,Desktop,Treatment
E0102197,C00213,S003645,2025-12-03 11:13:53,Visit,,Mobile,Treatment
E0102198,C08821,S040376,2025-11-07 15:47:03,Visit,,Tablet,Control
E0102199,C07832,S109104,2025-07-13 08:29:10,Visit,,Mobile,Control
E0102200,C04026,S103022,2025-10-20 19:14:48,Visit,,Mobile,Control
E0102201,C00683,S070180,2025-12-30 12:02:30,Visit,,Tablet,Treatment
E0102202,C06928,S019287,2025-03-22 22:52:06,Visit,,Desktop,Control
E0102203,C08622,S076886,2025-08-26 05:13:30,Visit,,Desktop,Control
E0102204,C06909,S041368,2025-08-25 06:04:48,Visit,,Tablet,Treatment
E0102205,C06839,S095405,2025-08-26 14:08:10,Visit,,Mobile,Treatment
E0102206,C03936,S012823,2025-09-10 16:11:46,Visit,,Mobile,Control
E0102207,C05815,S031887,2025-09-11 17:48:54,Visit,,Desktop,Control
E0102208,C02384,S079193,2025-06-02 18:23:18,Visit,,Mobile,Treatment
E0102209,C06873,S089347,2025-03-23 12:04:53,Visit,,Mobile,Treatment
E0102210,C07106,S114311,2025-05-12 06:34:36,Visit,,Desktop,Control
E0102211,C08183,S087586,2025-07-31 03:03:12,Visit,,Mobile,Treatment
E0102212,C01827,S110834,2025-11-13 16:37:50,Visit,,Tablet,Treatment
E0102213,C02272,S057571,2025-11-01 09:55:52,Visit,,Mobile,Treatment
E0102214,C07730,S081560,2025-01-19 13:45:14,Visit,,Mobile,Treatment
E0102215,C07849,S023067,2025-06-27 00:08:47,Visit,,Desktop,Control
E0102216,C01707,S029408,2025-11-26 17:14:11,Visit,,Mobile,Control
E0102217,C01919,S110562,2025-11-30 14:41:05,Visit,,Mobile,Control
E0102218,C06604,S100517,2025-04-26 03:03:02,Visit,,Mobile,Treatment
E0102219,C02525,S050769,2025-12-06 08:37:38,Visit,,Mobile,Control
E0102220,C05596,S046567,2025-11-17 01:00:53,Visit,,Desktop,Treatment
E0102221,C01199,S085955,2025-10-19 12:39:58,Visit,,Desktop,Control
E0102222,C09621,S111540,2025-01-25 14:26:41,Visit,,Desktop,Control
E0102223,C01530,S103269,2025-07-10 00:24:45,Visit,,Desktop,Treatment
E0102224,C03171,S051456,2025-10-24 18:52:24,Visit,,Desktop,Treatment
E0102225,C02491,S107971,2025-11-18 12:06:55,Visit,,Tablet,Control
E0102226,C02489,S075039,2025-03-18 10:56:09,Visit,,Mobile,Control
E0102227,C08683,S054087,2025-07-18 21:45:19,Visit,,Mobile,Control
E0102228,C06081,S049187,2025-12-01 17:34:44,Visit,,Desktop,Treatment
E0102229,C04525,S032828,2025-12-30 11:42:38,Visit,,Mobile,Control
E0102230,C00396,S104682,2025-02-28 04:39:03,Visit,,Mobile,Treatment
E0102231,C00424,S013716,2025-08-26 18:43:05,Visit,,Mobile,Treatment
E0102232,C02057,S036029,2025-09-20 21:23:26,Visit,,Mobile,Control
E0102233,C00593,S110187,2025-09-28 01:09:55,Visit,,Desktop,Control
E0102234,C09572,S017613,2025-01-14 03:30:09,Visit,,Mobile,Control
E0102235,C01318,S088058,2025-01-17 05:24:12,Visit,,Mobile,Control
