session_id,customer_id,session_date,session_duration,pages_viewed,device,traffic_source
S023262,C00899,2025-01-02 03:40:58,3.25,6,Mobile,Organic
S023263,C09016,2025-02-10 16:31:20,4.14,9,Mobile,Organic
S023264,C09650,2025-06-25 04:32:50,11.15,5,Desktop,Organic
S023265,C05556,2025-08-04 00:40:09,0.49,8,Desktop,Organic
S023266,C07644,2025-02-12 09:31:26,13.92,7,Mobile,Referral
S023267,C00514,2025-09-05 23:30:22,9.38,4,Mobile,Organic
S023268,C00964,2025-03-28 02:59:16,2.86,11,Desktop,Paid Ads
S023269,C09605,2025-04-12 11:00:41,5.19,4,Mobile,Email
S023270,C07485,2025-05-05 10:08:15,5.27,6,Mobile,Social Media
S023271,C05636,2025-08-03 22:48:44,17.48,4,Mobile,Paid Ads
S023272,C07747,2025-11-25 16:23:32,8.92,4,Mobile,Social Media
S023273,C09935,2025-10-05 14:50:42,6.79,7,Desktop,Referral
S023274,C07399,2025-05-19 15:33:06,3.9,7,Desktop,Email
S023275,C06512,2025-06-05 03:11:16,3.28,8,Mobile,Social Media
S023276,C03902,2025-01-05 08:54:33,1.27,6,Mobile,Social Media
S023277,C07156,2025-07-23 06:29:11,15.59,5,Mobile,Referral
S023278,C05521,2025-02-15 01:22:44,3.54,4,Mobile,Email
S023279,C01543,2025-12-08 05:11:06,28.93,6,Tablet,Paid Ads
S023280,C02582,2025-02-07 08:46:11,5.61,3,Mobile,Paid Ads
S023281,C09748,2025-03-06 19:55:56,2.53,8,Mobile,Organic
S023282,C07378,2025-07-27 03:51:16,6.12,5,Mobile,Social Media
S023283,C07430,2025-10-29 21:19:39,6.08,6,Mobile,Referral
S023284,C04101,2025-08-22 05:23:17,6.85,10,Mobile,Organic
S023285,C02116,2025-05-13 11:50:40,3.4,7,Mobile,Social Media
S023286,C02113,2025-01-22 20:55:11,3.29,10,Mobile,Organic
S023287,C06183,2025-08-29 12:59:37,8.64,5,Desktop,Organic
S023288,C04849,2025-02-06 20:52:29,16.25,8,Mobile,Email
S023289,C07445,2025-11-26 11:36:46,5.64,5,Desktop,Paid Ads
S023290,C02718,2025-06-05 13:43:38,10.07,2,Mobile,Paid Ads
S023291,C08563,2025-01-28 04:39:58,5.07,5,Mobile,Social Media
S023292,C08710,2025-02-24 05:22:35,1.09,9,Mobile,Paid Ads
S023293,C05618,2025-07-06 10:28:12,12.46,9,Mobile,Paid Ads
S023294,C06149,2025-03-14 21:42:45,10.37,4,Mobile,Referral
S023295,C02370,2025-12-25 14:50:00,6.69,6,Mobile,Email
S023296,C07868,2025-06-30 19:25:14,2.36,5,Mobile,Email
S023297,C01721,2025-11-22 21:34:36,2.86,12,Desktop,Email
S023298,C07482,2025-04-16 19:26:31,4.63,5,Tablet,Paid Ads
S023299,C00376,2025-07-24 16:26:50,13.06,10,Mobile,Social Media
S023300,C04290,2025-11-09 09:49:19,14.9,11,Desktop,Organic
S023301,C03710,2025-02-23 11:34:14,3.26,4,Mobile,Organic
S023302,C01652,2025-03-24 05:10:45,2.83,3,Mobile,Paid Ads
S023303,C09055,2025-02-05 23:33:03,15.74,7,Desktop,Referral
S023304,C05255,2025-11-22 01:01:47,4.56,4,Mobile,Organic
S023305,C02091,2025-10-27 08:42:14,19.89,6,Mobile,Referral
S023306,C00077,2025-09-02 03:01:34,18.39,7,Mobile,Referral
S023307,C00563,2025-05-18 05:12:18,7.5,6,Desktop,Paid Ads
S023308,C09938,2025-10-23 11:11:43,4.54,11,Mobile,Paid Ads
S023309,C05202,2025-05-03 12:04:29,14.91,3,Desktop,Paid Ads
S023310,C05674,2025-01-21 20:09:58,2.35,4,Desktop,Organic
S023311,C08663,2025-10-02 00:48:17,11.76,4,Desktop,Email
S023312,C00527,2025-01-01 21:39:27,13.3,2,Mobile,Organic
S023313,C04898,2025-05-05 16:54:21,21.56,5,Mobile,Email
S023314,C05273,2025-06-11 13:05:38,8.15,5,Desktop,Referral
S023315,C00372,2025-06-04 09:06:58,13.08,6,Desktop,Referral
S023316,C05274,2025-08-10 05:42:50,2.15,5,Mobile,Organic
S023317,C09973,2025-02-01 11:59:11,5.19,2,Mobile,Paid Ads
S023318,C09718,2025-03-25 01:10:01,8.75,3,Tablet,Social Media
S023319,C09736,2025-06-13 07:46:22,9.9,5,Mobile,Paid Ads
S023320,C03895,2025-08-27 22:41:41,5.72,4,Desktop,Paid Ads
S023321,C03619,2025-12-04 22:08:32,26.0,9,Mobile,Social Media
S023322,C05175,2025-11-12 19:06:05,9.91,4,Mobile,Email
S023323,C05951,2025-04-27 05:51:42,6.3,5,Mobile,Organic
S023324,C09794,2025-01-22 12:03:34,2.76,10,Mobile,Organic
S023325,C05962,2025-08-16 07:33:13,8.18,5,Mobile,Paid Ads
S023326,C04673,2025-02-25 02:07:26,3.89,5,Mobile,Organic
S023327,C01340,2025-12-02 08:50:00,9.29,3,Mobile,Referral
S023328,C09098,2025-04-02 16:21:03,1.62,4,Mobile,Paid Ads
S023329,C01544,2025-03-05 03:22:22,4.03,11,Desktop,Social Media
S023330,C08632,2025-10-23 11:15:29,3.34,7,Mobile,Paid Ads
S023331,C08177,2025-02-08 23:34:08,5.12,4,Mobile,Referral
S023332,C08097,2025-11-13 11:04:02,2.19,5,Mobile,Referral
S023333,C09558,2025-06-09 13:41:03,3.26,5,Mobile,Social Media
S023334,C06705,2025-01-13 10:34:32,7.67,5,Mobile,Social Media
S023335,C08786,2025-07-10 05:20:42,5.14,5,Desktop,Organic
S023336,C07971,2025-11-10 00:40:53,6.15,5,Mobile,Social Media
S023337,C00954,2025-08-05 11:59:36,9.72,5,Mobile,Paid Ads
S023338,C01886,2025-04-30 03:48:03,16.95,4,Mobile,Social Media
S023339,C08849,2025-08-22 11:15:05,3.69,7,Desktop,Organic
S023340,C01540,2025-09-20 20:00:04,1.84,8,Mobile,Organic
S023341,C03584,2025-02-03 13:46:00,2.57,10,Desktop,Social Media
S023342,C07564,2025-08-26 00:08:44,11.24,3,Desktop,Referral
S023343,C03514,2025-04-02 14:17:15,12.26,5,Mobile,Social Media
S023344,C03908,2025-11-05 20:47:10,8.13,6,Desktop,Referral
S023345,C05133,2025-12-16 11:33:03,13.46,5,Mobile,Organic
S023346,C01068,2025-06-18 18:57:24,6.04,5,Mobile,Email
S023347,C06143,2025-01-09 07:08:42,2.04,6,Desktop,Organic
S023348,C09940,2025-10-12 21:52:35,9.32,10,Mobile,Organic
S023349,C05728,2025-12-14 02:49:17,6.19,4,Mobile,Organic
S023350,C00472,2025-01-30 20:18:33,7.57,3,Mobile,Paid Ads
S023351,C03884,2025-07-18 09:00:14,4.0,6,Tablet,Social Media
S023352,C08824,2025-12-24 18:31:10,7.32,7,Tablet,Email
S023353,C08822,2025-09-16 05:49:05,3.7,6,Tablet,Social Media
S023354,C01693,2025-08-28 13:00:07,8.06,4,Mobile,Paid Ads
S023355,C06392,2025-11-23 08:23:32,2.9,4,Mobile,Organic
S023356,C05143,2025-03-11 17:57:00,8.02,5,Mobile,Paid Ads
S023357,C07817,2025-02-12 21:17:42,5.08,7,Mobile,Paid Ads
S023358,C08049,2025-02-19 04:50:18,11.92,10,Mobile,Paid Ads
S023359,C01518,2025-07-23 22:18:23,1.94,4,Mobile,Social Media
S023360,C09369,2025-09-25 20:19:16,11.83,8,Tablet,Paid Ads
S023361,C02076,2025-03-06 09:35:50,1.52,7,Tablet,Email
S023362,C02547,2025-11-07 09:40:34,4.44,6,Mobile,Paid Ads
S023363,C01975,2025-08-28 21:02:47,5.91,4,Desktop,Email
S023364,C04963,2025-01-19 21:05:14,8.83,6,Mobile,Email
S023365,C02858,2025-09-27 07:14:24,5.41,10,Desktop,Email
S023366,C09753,2025-01-11 23:13:15,26.15,5,Desktop,Paid Ads
S023367,C02796,2025-02-03 04:44:28,9.46,7,Mobile,Social Media
S023368,C00410,2025-01-12 02:13:05,13.74,9,Mobile,Organic
S023369,C02745,2025-05-27 20:14:57,2.12,5,Desktop,Organic
S023370,C08001,2025-01-28 04:50:04,7.71,6,Tablet,Referral
S023371,C00993,2025-05-14 16:39:53,7.25,4,Mobile,Referral
S023372,C05882,2025-01-01 12:08:10,9.74,9,Tablet,Social Media
S023373,C05798,2025-10-22 00:33:25,5.52,9,Desktop,Paid Ads
S023374,C03254,2025-02-20 18:47:38,9.42,3,Mobile,Email
S023375,C01383,2025-11-13 10:42:01,9.04,8,Mobile,Paid Ads
S023376,C02804,2025-01-25 09:34:11,19.84,7,Desktop,Organic
S023377,C00997,2025-04-02 06:37:53,11.59,3,Desktop,Paid Ads
S023378,C06363,2025-08-12 10:42:54,7.6,2,Mobile,Referral
S023379,C09017,2025-08-25 02:11:00,10.43,6,Mobile,Organic
S023380,C08474,2025-02-20 16:06:36,7.08,4,Mobile,Social Media
S023381,C06574,2025-09-22 18:09:25,5.13,4,Desktop,Paid Ads
S023382,C05173,2025-09-17 08:39:49,1.55,5,Desktop,Organic
S023383,C05469,2025-09-20 06:07:55,12.75,8,Mobile,Organic
S023384,C06526,2025-01-01 18:53:59,7.94,5,Mobile,Email
S023385,C02393,2025-03-14 04:24:30,3.75,9,Mobile,Organic
S023386,C03100,2025-04-13 05:36:56,2.81,7,Mobile,Organic
S023387,C04792,2025-09-05 13:16:19,5.4,5,Desktop,Organic
S023388,C07944,2025-12-24 10:16:38,21.07,4,Mobile,Paid Ads
S023389,C03563,2025-02-19 15:44:12,5.75,10,Mobile,Organic
S023390,C03593,2025-06-10 03:02:35,8.83,4,Mobile,Organic
S023391,C00066,2025-02-18 10:26:28,10.77,6,Mobile,Referral
S023392,C04115,2025-11-08 12:10:10,3.04,8,Desktop,Email
S023393,C00955,2025-06-06 09:46:31,11.09,8,Desktop,Email
S023394,C01139,2025-10-03 05:38:08,0.92,3,Mobile,Social Media
S023395,C09153,2025-04-12 10:50:03,11.33,7,Mobile,Organic
S023396,C02466,2025-10-30 07:26:49,5.37,6,Mobile,Email
S023397,C05003,2025-11-20 23:28:19,3.18,2,Desktop,Organic
S023398,C07703,2025-02-23 23:08:36,3.09,5,Desktop,Referral
S023399,C00528,2025-10-19 04:36:17,14.05,5,Mobile,Organic
S023400,C05574,2025-03-10 09:17:59,4.33,8,Mobile,Paid Ads
S023401,C00124,2025-09-30 04:50:26,5.47,2,Desktop,Organic
S023402,C08481,2025-09-05 02:23:32,8.86,7,Mobile,Social Media
S023403,C00955,2025-07-03 13:57:29,15.01,6,Desktop,Paid Ads
S023404,C09677,2025-04-10 12:59:55,7.82,6,Desktop,Referral
S023405,C02599,2025-05-25 11:55:11,5.94,7,Mobile,Email
S023406,C09303,2025-07-13 02:52:34,0.68,10,Mobile,Referral
S023407,C08258,2025-12-13 04:48:35,4.63,9,Mobile,Social Media
S023408,C07878,2025-03-04 19:22:38,9.87,9,Desktop,Paid Ads
S023409,C08686,2025-01-15 08:34:10,11.01,3,Mobile,Social Media
S023410,C09465,2025-10-28 19:26:30,8.48,6,Desktop,Social Media
S023411,C05027,2025-12-16 17:46:54,9.11,3,Mobile,Paid Ads
S023412,C00719,2025-10-28 08:05:52,6.76,7,Tablet,Referral
S023413,C00368,2025-08-21 20:29:56,15.96,4,Mobile,Organic
S023414,C02790,2025-08-24 20:46:02,5.53,5,Desktop,Organic
S023415,C07268,2025-01-03 05:05:02,4.05,5,Mobile,Paid Ads
S023416,C02441,2025-06-28 17:47:13,9.74,5,Mobile,Social Media
S023417,C09788,2025-02-10 23:50:03,3.55,5,Desktop,Paid Ads
S023418,C04186,2025-12-02 18:45:35,7.39,6,Mobile,Organic
S023419,C00951,2025-11-06 12:16:43,1.04,7,Mobile,Social Media
S023420,C07329,2025-06-04 11:24:21,15.66,4,Mobile,Email
S023421,C00029,2025-11-15 05:20:58,2.56,9,Desktop,Email
S023422,C03757,2025-10-09 18:40:51,2.46,6,Desktop,Referral
S023423,C04327,2025-11-12 07:16:28,7.12,3,Mobile,Organic
S023424,C03668,2025-06-23 16:25:29,1.83,9,Mobile,Organic
S023425,C08211,2025-05-09 23:21:38,12.35,6,Desktop,Paid Ads
S023426,C04609,2025-07-05 03:35:48,1.9,7,Desktop,Referral
S023427,C03232,2025-06-25 01:17:31,12.3,4,Mobile,Paid Ads
S023428,C01566,2025-08-06 21:16:27,1.88,6,Mobile,Organic
S023429,C00816,2025-03-07 09:08:12,8.76,6,Mobile,Social Media
S023430,C07428,2025-01-29 20:52:28,5.57,5,Desktop,Organic
S023431,C04086,2025-09-06 22:26:29,0.69,6,Mobile,Referral
S023432,C01391,2025-01-14 10:20:02,3.53,10,Mobile,Referral
S023433,C09203,2025-12-27 14:27:32,4.65,6,Mobile,Organic
S023434,C02071,2025-05-28 05:45:14,2.97,10,Mobile,Paid Ads
S023435,C00801,2025-09-07 22:27:42,7.43,2,Mobile,Referral
S023436,C01571,2025-11-16 22:39:30,16.8,5,Mobile,Social Media
S023437,C00628,2025-01-05 22:08:15,7.67,6,Mobile,Organic
S023438,C05444,2025-01-22 13:27:12,10.75,6,Desktop,Referral
S023439,C00846,2025-06-03 04:24:42,1.44,5,Mobile,Organic
S023440,C09820,2025-04-03 01:06:13,11.59,4,Mobile,Referral
S023441,C09495,2025-02-19 09:04:40,3.73,4,Desktop,Social Media
S023442,C04317,2025-08-28 22:34:26,3.29,6,Mobile,Email
S023443,C00830,2025-04-12 01:13:40,8.14,5,Desktop,Email
S023444,C09435,2025-10-27 04:34:00,2.52,3,Mobile,Paid Ads
S023445,C06744,2025-06-08 06:36:51,13.79,11,Tablet,Organic
S023446,C03398,2025-10-21 14:57:31,11.61,7,Desktop,Paid Ads
S023447,C04210,2025-10-05 22:48:04,10.56,9,Mobile,Organic
S023448,C03850,2025-09-11 08:01:47,8.94,4,Mobile,Organic
S023449,C07163,2025-07-01 05:48:51,4.37,5,Desktop,Paid Ads
S023450,C04757,2025-10-11 11:33:33,6.59,5,Desktop,Referral
S023451,C02623,2025-12-28 03:27:49,15.89,8,Mobile,Social Media
S023452,C05519,2025-03-04 20:44:09,5.63,4,Mobile,Email
S023453,C02153,2025-05-06 18:45:49,4.32,8,Desktop,Organic
S023454,C00231,2025-06-04 06:28:33,6.31,9,Desktop,Organic
S023455,C00130,2025-07-15 01:23:48,2.98,3,Mobile,Referral
S023456,C04671,2025-09-05 03:23:21,8.35,8,Mobile,Organic
S023457,C02558,2025-01-30 14:59:23,2.98,8,Mobile,Referral
S023458,C00458,2025-06-03 01:23:06,3.65,4,Mobile,Organic
S023459,C09961,2025-10-01 00:52:49,7.11,5,Mobile,Paid Ads
S023460,C09429,2025-07-16 18:58:52,4.44,6,Desktop,Referral
S023461,C02398,2025-03-22 12:18:44,13.57,4,Mobile,Referral
S023462,C00514,2025-05-12 14:16:42,5.44,4,Mobile,Referral
S023463,C03091,2025-10-11 17:17:17,5.72,9,Mobile,Referral
S023464,C00527,2025-03-09 15:48:19,14.94,6,Mobile,Paid Ads
S023465,C00934,2025-11-03 22:01:19,6.82,3,Mobile,Paid Ads
S023466,C03007,2025-04-23 16:28:10,12.82,8,Mobile,Email
S023467,C07614,2025-09-18 07:47:20,16.33,5,Desktop,Organic
S023468,C02201,2025-03-26 06:51:56,5.24,5,Mobile,Social Media
S023469,C09684,2025-10-13 15:49:52,6.45,4,Desktop,Email
S023470,C07145,2025-04-06 20:33:23,9.64,8,Desktop,Organic
S023471,C09841,2025-08-21 05:08:18,2.25,6,Tablet,Referral
S023472,C06182,2025-06-05 14:46:58,14.12,6,Tablet,Organic
S023473,C06036,2025-06-20 00:46:41,18.95,2,Mobile,Paid Ads
S023474,C07306,2025-06-26 06:04:11,3.94,3,Mobile,Paid Ads
S023475,C08108,2025-04-28 10:20:20,2.3,5,Mobile,Organic
S023476,C07660,2025-03-02 04:41:08,6.24,7,Mobile,Paid Ads
S023477,C04886,2025-03-30 00:29:16,12.82,6,Desktop,Email
S023478,C05617,2025-01-01 03:34:54,7.75,4,Desktop,Referral
S023479,C09645,2025-12-25 03:24:14,5.17,14,Mobile,Paid Ads
S023480,C04337,2025-02-18 00:21:29,17.41,7,Mobile,Organic
S023481,C09210,2025-05-08 12:27:21,2.27,4,Mobile,Referral
S023482,C01018,2025-06-06 19:59:38,2.0,6,Mobile,Organic
S023483,C00710,2025-03-13 10:36:13,0.94,4,Mobile,Organic
S023484,C03308,2025-12-09 06:58:30,5.75,3,Mobile,Referral
S023485,C04513,2025-02-16 01:10:17,31.83,5,Mobile,Organic
S023486,C01339,2025-04-29 14:50:45,5.58,7,Mobile,Organic
S023487,C09371,2025-01-11 19:11:36,15.92,4,Tablet,Referral
S023488,C06155,2025-10-29 13:49:49,10.89,5,Mobile,Organic
S023489,C00904,2025-09-10 03:41:41,2.95,7,Mobile,Social Media
S023490,C02237,2025-06-10 05:53:59,8.38,7,Mobile,Referral
S023491,C06216,2025-01-20 10:45:17,7.19,5,Mobile,Referral
S023492,C03099,2025-06-23 13:09:54,3.82,8,Mobile,Referral
S023493,C02676,2025-03-15 20:14:02,6.36,5,Mobile,Email
S023494,C08434,2025-03-29 11:49:24,8.82,4,Mobile,Organic
S023495,C01891,2025-01-20 02:40:10,11.5,7,Mobile,Organic
S023496,C08681,2025-05-24 12:08:18,8.99,4,Mobile,Referral
S023497,C05117,2025-07-22 14:12:54,4.46,4,Desktop,Paid Ads
S023498,C01972,2025-03-21 23:06:00,1.06,5,Desktop,Social Media
S023499,C03601,2025-11-29 11:10:16,3.41,8,Mobile,Email
S023500,C08885,2025-05-27 01:55:32,7.11,6,Mobile,Organic
S023501,C00894,2025-11-10 13:28:13,8.26,3,Mobile,Paid Ads
S023502,C07438,2025-04-15 20:02:59,0.77,8,Mobile,Organic
S023503,C05222,2025-11-26 15:57:58,9.26,6,Mobile,Paid Ads
S023504,C09996,2025-02-01 05:49:39,6.44,7,Mobile,Organic
S023505,C01033,2025-10-02 00:07:26,1.72,3,Mobile,Referral
S023506,C03092,2025-02-28 19:14:41,4.14,5,Mobile,Organic
S023507,C03280,2025-02-01 12:25:18,1.55,5,Mobile,Referral
S023508,C05055,2025-06-29 22:56:32,7.65,7,Mobile,Organic
S023509,C08246,2025-02-13 05:08:29,2.15,3,Desktop,Referral
S023510,C05420,2025-07-15 13:18:31,8.69,5,Mobile,Social Media
S023511,C08281,2025-06-19 00:28:30,2.33,6,Desktop,Social Media
S023512,C03540,2025-12-24 14:07:04,6.24,6,Desktop,Referral
S023513,C06618,2025-07-19 10:34:29,6.81,3,Mobile,Organic
S023514,C05366,2025-07-03 04:55:43,4.41,4,Mobile,Social Media
S023515,C01748,2025-12-04 03:08:14,5.82,5,Mobile,Email
S023516,C01588,2025-05-26 02:17:21,19.65,8,Desktop,Referral
S023517,C09058,2025-09-13 19:57:58,10.41,10,Desktop,Paid Ads
S023518,C05084,2025-11-30 09:11:26,1.2,7,Desktop,Organic
S023519,C05563,2025-08-18 04:09:20,11.31,6,Tablet,Email
S023520,C08580,2025-07-28 05:07:49,4.15,8,Mobile,Organic
S023521,C09989,2025-05-30 02:31:54,4.0,5,Mobile,Email
S023522,C09723,2025-01-31 23:19:03,13.11,4,Mobile,Organic
S023523,C05586,2025-10-17 13:46:08,3.23,3,Mobile,Social Media
S023524,C07003,2025-02-02 07:25:50,5.03,9,Mobile,Referral
S023525,C04399,2025-11-08 18:05:40,14.4,5,Mobile,Organic
S023526,C02417,2025-07-18 05:06:37,25.12,5,Desktop,Organic
S023527,C02161,2025-01-09 03:15:40,10.46,5,Mobile,Organic
S023528,C01433,2025-12-07 09:43:29,11.12,6,Desktop,Organic
S023529,C05691,2025-12-28 14:21:54,5.64,8,Mobile,Organic
S023530,C01486,2025-08-07 10:31:20,11.31,5,Desktop,Referral
S023531,C09472,2025-03-19 19:56:41,17.87,7,Mobile,Organic
S023532,C09440,2025-01-19 21:14:33,2.69,4,Mobile,Paid Ads
S023533,C09323,2025-08-12 07:24:46,2.93,3,Tablet,Paid Ads
S023534,C09945,2025-06-24 02:14:40,6.05,8,Desktop,Email
S023535,C02668,2025-02-21 17:13:27,6.58,4,Desktop,Paid Ads
S023536,C04383,2025-10-10 20:55:33,12.88,7,Desktop,Paid Ads
S023537,C08662,2025-08-06 13:57:52,5.61,3,Desktop,Email
S023538,C01655,2025-12-22 06:20:15,4.11,9,Mobile,Social Media
S023539,C05423,2025-07-08 17:43:13,5.25,4,Mobile,Organic
S023540,C04586,2025-07-16 18:17:49,4.01,8,Mobile,Referral
S023541,C02076,2025-03-12 13:21:09,10.9,7,Mobile,Paid Ads
S023542,C07504,2025-06-26 08:24:53,2.87,8,Mobile,Social Media
S023543,C01628,2025-12-10 06:17:06,9.51,5,Mobile,Email
S023544,C09942,2025-04-02 10:31:31,10.14,8,Mobile,Organic
S023545,C09885,2025-08-17 14:52:47,6.21,5,Mobile,Organic
S023546,C08466,2025-07-23 02:39:25,8.28,6,Mobile,Referral
S023547,C05677,2025-11-14 14:37:08,2.65,5,Mobile,Paid Ads
S023548,C09684,2025-10-12 12:29:02,1.86,6,Mobile,Social Media
S023549,C07421,2025-07-11 13:15:17,3.24,12,Desktop,Organic
S023550,C02504,2025-02-15 04:31:23,14.4,10,Mobile,Organic
S023551,C03564,2025-11-30 13:28:45,1.21,3,Tablet,Paid Ads
S023552,C09898,2025-09-22 10:11:20,2.63,4,Desktop,Organic
S023553,C03141,2025-09-01 02:08:49,1.93,11,Mobile,Email
S023554,C05219,2025-05-15 09:52:15,9.77,5,Tablet,Social Media
S023555,C00665,2025-07-12 16:12:36,5.0,5,Desktop,Paid Ads
S023556,C09430,2025-02-19 11:35:13,7.18,10,Desktop,Paid Ads
S023557,C08818,2025-07-06 20:27:56,6.52,6,Mobile,Email
S023558,C09775,2025-12-08 07:13:09,3.7,4,Mobile,Paid Ads
S023559,C05204,2025-05-14 11:32:33,11.19,4,Mobile,Email
S023560,C08899,2025-02-01 15:07:39,6.57,7,Mobile,Paid Ads
S023561,C02716,2025-07-24 02:22:32,10.03,4,Desktop,Paid Ads
S023562,C04051,2025-07-19 17:43:58,10.5,7,Mobile,Organic
S023563,C07322,2025-12-12 12:07:09,6.58,3,Mobile,Social Media
S023564,C01164,2025-03-06 16:26:06,4.32,5,Mobile,Organic
S023565,C02373,2025-09-05 04:40:13,10.17,11,Desktop,Referral
S023566,C04496,2025-05-28 09:44:11,9.13,10,Mobile,Organic
S023567,C02947,2025-06-12 15:13:52,0.92,7,Mobile,Paid Ads
S023568,C07847,2025-09-10 04:45:53,14.65,3,Tablet,Social Media
S023569,C08339,2025-07-27 01:57:28,8.51,4,Mobile,Organic
S023570,C00099,2025-01-17 08:47:10,10.61,4,Desktop,Referral
S023571,C00868,2025-01-03 10:46:11,11.86,6,Mobile,Organic
S023572,C08257,2025-11-05 16:58:52,5.61,4,Mobile,Referral
S023573,C02752,2025-03-08 05:22:05,1.29,3,Mobile,Paid Ads
S023574,C04923,2025-08-10 08:42:54,16.51,6,Desktop,Organic
S023575,C03560,2025-03-08 23:12:26,2.92,9,Mobile,Referral
S023576,C04954,2025-07-09 09:06:24,20.32,4,Mobile,Email
S023577,C04865,2025-09-11 17:06:43,5.94,11,Desktop,Referral
S023578,C08564,2025-09-11 20:53:54,4.3,5,Mobile,Paid Ads
S023579,C09864,2025-12-26 21:49:40,9.83,6,Mobile,Paid Ads
S023580,C00603,2025-06-17 10:51:41,12.52,8,Desktop,Organic
S023581,C05871,2025-09-11 21:02:51,7.79,6,Mobile,Organic
S023582,C02539,2025-11-22 20:25:20,7.98,4,Mobile,Paid Ads
S023583,C01264,2025-03-21 05:23:18,7.89,7,Tablet,Social Media
S023584,C06827,2025-10-20 23:07:17,5.31,9,Mobile,Email
S023585,C07776,2025-02-14 00:10:05,13.23,4,Mobile,Organic
S023586,C03026,2025-07-21 12:06:17,3.42,5,Mobile,Organic
S023587,C07877,2025-03-26 14:24:13,4.53,9,Mobile,Organic
S023588,C05630,2025-06-26 16:07:14,6.42,1,Tablet,Referral
S023589,C05597,2025-05-12 03:37:52,11.15,9,Desktop,Referral
S023590,C08706,2025-08-12 04:37:46,3.93,8,Mobile,Paid Ads
S023591,C09748,2025-07-21 17:32:23,11.26,6,Mobile,Organic
S023592,C02165,2025-08-08 16:37:56,7.94,6,Mobile,Paid Ads
S023593,C07776,2025-05-27 02:58:00,18.82,5,Desktop,Organic
S023594,C07902,2025-12-11 06:54:52,5.95,7,Tablet,Referral
S023595,C07860,2025-11-15 05:17:10,1.63,7,Mobile,Email
S023596,C00797,2025-12-07 18:08:25,7.49,5,Mobile,Referral
S023597,C00838,2025-07-03 22:31:40,9.1,6,Mobile,Organic
S023598,C04534,2025-07-17 10:41:38,16.66,6,Mobile,Paid Ads
S023599,C01834,2025-12-13 07:33:39,7.24,8,Desktop,Organic
S023600,C02918,2025-04-17 10:15:25,5.63,6,Desktop,Organic
S023601,C02588,2025-03-24 07:22:02,6.9,8,Mobile,Paid Ads
S023602,C04610,2025-10-09 02:39:49,11.75,6,Desktop,Social Media
S023603,C03755,2025-08-11 04:40:03,14.38,7,Mobile,Organic
S023604,C05241,2025-02-11 21:07:44,6.37,5,Mobile,Organic
S023605,C02389,2025-01-31 20:23:33,9.63,8,Mobile,Organic
S023606,C04260,2025-07-03 01:53:58,4.93,5,Mobile,Referral
S023607,C07083,2025-11-24 05:51:18,4.7,6,Desktop,Paid Ads
S023608,C09820,2025-01-30 14:05:47,7.29,13,Desktop,Organic
S023609,C09798,2025-08-18 05:47:41,6.01,4,Desktop,Paid Ads
S023610,C05954,2025-09-07 16:56:56,9.52,8,Desktop,Organic
S023611,C09120,2025-07-01 15:39:26,9.14,4,Mobile,Organic
S023612,C01886,2025-02-10 01:48:36,4.5,6,Mobile,Organic
S023613,C06859,2025-06-29 01:21:49,1.83,8,Tablet,Referral
S023614,C01654,2025-10-30 06:32:14,5.48,2,Mobile,Paid Ads
S023615,C09397,2025-01-07 17:57:30,5.45,5,Desktop,Paid Ads
S023616,C03753,2025-11-24 20:52:53,3.15,2,Mobile,Referral
S023617,C04875,2025-09-24 08:58:40,4.75,6,Mobile,Social Media
S023618,C01916,2025-07-05 23:35:38,2.72,5,Desktop,Organic
S023619,C04074,2025-05-22 21:08:53,5.88,9,Mobile,Referral
S023620,C06098,2025-09-09 01:08:10,8.87,3,Mobile,Organic
S023621,C01260,2025-02-20 12:36:55,8.13,8,Mobile,Social Media
S023622,C00764,2025-07-26 12:33:37,13.9,6,Mobile,Email
S023623,C02762,2025-07-12 17:23:03,16.29,6,Mobile,Organic
S023624,C02273,2025-08-22 09:31:38,5.7,4,Desktop,Organic
S023625,C01705,2025-10-22 11:30:40,6.8,8,Mobile,Email
S023626,C01039,2025-07-21 19:02:04,12.79,8,Mobile,Organic
S023627,C01987,2025-04-03 06:36:01,2.55,9,Mobile,Paid Ads
S023628,C01020,2025-05-07 06:33:13,0.63,4,Desktop,Email
S023629,C02364,2025-04-09 18:24:28,8.78,10,Desktop,Paid Ads
S023630,C06754,2025-03-23 04:29:46,5.4,4,Mobile,Paid Ads
S023631,C05377,2025-04-26 20:26:46,8.87,8,Mobile,Referral
S023632,C06337,2025-10-06 07:32:35,1.98,4,Mobile,Paid Ads
S023633,C03366,2025-02-22 03:52:41,2.78,9,Mobile,Organic
S023634,C03989,2025-07-10 00:20:58,2.95,6,Mobile,Paid Ads
S023635,C00064,2025-10-23 01:46:05,8.53,8,Mobile,Referral
S023636,C08135,2025-06-29 01:32:57,5.98,6,Desktop,Paid Ads
S023637,C07890,2025-04-03 07:34:03,6.71,6,Mobile,Organic
S023638,C00489,2025-11-30 09:23:38,7.49,5,Desktop,Paid Ads
S023639,C06390,2025-04-04 13:06:02,12.71,7,Mobile,Referral
S023640,C01205,2025-05-25 11:26:58,5.35,8,Desktop,Organic
S023641,C07032,2025-06-28 21:23:18,3.58,9,Mobile,Organic
